atc_code,atc_level1,role,n_substances,n_suppliers,n_ulcm_substances,n_countries,top_country,top_country_share,hhi_country,eu_eea_share
L01XX74,L,batch_release,1,1,0,1,NL,1.0,10000.0,1.0
L01XX74,L,mah_national,1,1,0,,,,,
L01XX75,L,batch_release,1,1,0,1,NL,1.0,10000.0,1.0
L01XX75,L,bio_api,1,1,0,1,DK,1.0,10000.0,1.0
L01XX77,L,batch_release,1,1,0,1,IE,1.0,10000.0,1.0
L01XX77,L,mah_national,1,1,0,,,,,
L01XX80,L,batch_release,1,1,0,1,NL,1.0,10000.0,1.0
L01XX80,L,mah_national,1,1,0,,,,,
L01XX81,L,batch_release,1,1,0,1,IE,1.0,10000.0,1.0
L01XX81,L,mah_national,1,1,0,,,,,
L01XY,L,batch_release,1,1,0,1,DE,1.0,10000.0,1.0
L01XY,L,bio_api,1,3,0,3,DE,0.3333,3333.3,0.3333
L01XY,L,mah_national,2,1,1,,,,,
L01XY01,L,batch_release,1,1,0,1,IE,1.0,10000.0,1.0
L01XY01,L,mah_national,2,1,1,,,,,
L01XY02,L,mah_national,2,1,0,,,,,
L01XY03,L,mah_national,2,1,1,,,,,
L02AB,L,mah_national,1,3,0,,,,,
L02AB01,L,mah_national,1,4,0,,,,,
L02AE,L,mah_national,3,7,0,,,,,
L02AE02,L,mah_national,1,7,0,,,,,
L02AE03,L,mah_national,1,3,0,,,,,
L02AE04,L,mah_national,1,5,0,,,,,
L02BA,L,batch_release,2,3,0,3,DE,0.3333,3333.3,1.0
L02BA,L,mah_national,5,9,1,,,,,
L02BA01,L,api_cep,1,6,1,4,DE,0.5,3333.3,1.0
L02BA01,L,mah_national,1,2,1,,,,,
L02BA02,L,batch_release,1,1,0,1,FI,1.0,10000.0,1.0
L02BA02,L,mah_national,1,1,0,,,,,
L02BA03,L,api_cep,1,9,0,6,CN,0.3333,2098.8,0.4444
L02BA03,L,batch_release,1,3,0,3,DE,0.3333,3333.3,1.0
L02BA03,L,mah_national,1,7,0,,,,,
L02BA04,L,mah_national,1,1,0,,,,,
L02BB,L,batch_release,1,2,0,2,DE,0.5,5000.0,1.0
L02BB,L,mah_national,2,8,0,,,,,
L02BB03,L,mah_national,1,7,0,,,,,
L02BB04,L,batch_release,1,8,0,5,GR,0.25,2187.5,1.0
L02BB04,L,mah_national,1,10,0,,,,,
L02BB05,L,batch_release,1,1,0,1,IT,1.0,10000.0,1.0
L02BB05,L,mah_national,1,1,0,,,,,
L02BB06,L,mah_national,1,1,0,,,,,
L02BG,L,mah_national,3,12,0,,,,,
L02BG03,L,mah_national,1,10,0,,,,,
L02BG04,L,mah_national,1,9,0,,,,,
L02BG06,L,mah_national,1,6,0,,,,,
L02BX,L,batch_release,1,2,0,2,NL,0.5,5000.0,1.0
L02BX,L,mah_national,3,3,0,,,,,
L02BX02,L,batch_release,1,1,0,1,DE,1.0,10000.0,1.0
L02BX02,L,mah_national,1,2,0,,,,,
L02BX03,L,batch_release,1,10,0,9,ES,0.2,1200.0,1.0
L02BX03,L,mah_national,1,10,0,,,,,
L02BX04,L,mah_national,1,1,0,,,,,
L03,L,batch_release,1,1,0,1,IT,1.0,10000.0,1.0
L03,L,bio_api,1,1,0,1,IT,1.0,10000.0,1.0
L03,L,mah_national,1,1,0,,,,,
L03AA,L,mah_national,5,9,0,,,,,
L03AA02,L,batch_release,1,7,0,6,AT,0.2857,1836.7,1.0
L03AA02,L,bio_api,1,5,0,4,IN,0.4,2800.0,0.6
L03AA02,L,mah_national,2,8,0,,,,,
L03AA09,L,batch_release,1,1,0,1,DE,1.0,10000.0,1.0
L03AA09,L,bio_api,1,1,0,1,US,1.0,10000.0,0.0
L03AA09,L,mah_national,1,1,0,,,,,
L03AA10,L,mah_national,1,1,0,,,,,
L03AA13,L,batch_release,1,13,0,8,AT,0.2308,1479.3,1.0
L03AA13,L,bio_api,1,9,0,8,IN,0.3,1600.0,0.4
L03AA13,L,mah_national,1,8,0,,,,,
L03AA14,L,mah_national,2,1,0,,,,,
L03AA18,L,batch_release,1,1,0,1,DE,1.0,10000.0,1.0
L03AA18,L,bio_api,1,1,0,1,CN,1.0,10000.0,0.0
L03AA18,L,mah_national,1,1,0,,,,,
L03AB,L,mah_national,4,4,1,,,,,
L03AB05,L,mah_national,1,1,0,,,,,
L03AB07,L,batch_release,1,3,0,3,DK,0.3333,3333.3,1.0
L03AB07,L,bio_api,1,2,0,2,CH,0.5,5000.0,0.0
L03AB07,L,mah_national,2,2,0,,,,,
L03AB08,L,batch_release,1,1,0,1,DE,1.0,10000.0,1.0
L03AB08,L,bio_api,1,1,0,1,AT,1.0,10000.0,1.0
L03AB08,L,mah_national,1,1,0,,,,,
L03AB11,L,batch_release,1,2,1,1,AT,1.0,10000.0,1.0
L03AB11,L,bio_api,1,1,1,1,DE,1.0,10000.0,1.0
L03AB11,L,mah_national,1,1,1,,,,,
L03AB13,L,batch_release,1,2,0,2,DK,0.5,5000.0,1.0
L03AB13,L,bio_api,1,1,0,1,US,1.0,10000.0,0.0
L03AB13,L,mah_national,1,1,0,,,,,
L03AB15,L,batch_release,1,1,0,1,AT,1.0,10000.0,1.0
L03AB15,L,bio_api,1,1,0,1,TW,1.0,10000.0,0.0
L03AB15,L,mah_national,1,1,0,,,,,
L03AC03,L,batch_release,1,1,0,1,NL,1.0,10000.0,1.0
L03AC03,L,bio_api,1,1,0,1,US,1.0,10000.0,0.0
L03AC03,L,mah_national,2,1,0,,,,,
L03AX,L,mah_national,6,8,2,,,,,
L03AX03,L,mah_national,2,2,0,,,,,
L03AX11,L,batch_release,1,1,0,1,BE,1.0,10000.0,1.0
L03AX11,L,bio_api,1,1,0,1,DK,1.0,10000.0,1.0
L03AX11,L,mah_national,1,1,0,,,,,
L03AX13,L,mah_national,1,3,1,,,,,
L03AX14,L,api_cep,1,2,0,2,ES,0.5,5000.0,1.0
L03AX14,L,mah_national,1,1,0,,,,,
L03AX15,L,batch_release,1,1,0,1,ES,1.0,10000.0,1.0
L03AX15,L,mah_national,1,1,0,,,,,
L03AX16,L,batch_release,1,5,1,5,ES,0.2,2000.0,1.0
L03AX16,L,mah_national,1,4,1,,,,,
L03AX22,L,mah_national,1,1,0,,,,,
L03AX24,L,mah_national,1,1,0,,,,,
L04,L,batch_release,3,4,0,3,ES,0.5,3750.0,1.0
L04,L,bio_api,1,1,0,1,KR,1.0,10000.0,0.0
L04,L,mah_national,2,2,0,,,,,
L04A,L,batch_release,1,3,0,3,DE,0.3333,3333.3,1.0
L04A,L,mah_national,2,2,0,,,,,
L04AA,L,batch_release,3,5,0,4,IE,0.4,2800.0,1.0
L04AA,L,bio_api,2,2,0,2,LT,0.5,5000.0,0.5
L04AA,L,mah_national,31,30,2,,,,,
L04AA03,L,mah_national,1,1,0,,,,,
L04AA04,L,mah_national,2,2,0,,,,,
L04AA05,L,mah_national,1,1,1,,,,,
L04AA06,L,api_cep,1,14,0,6,IN,0.5,3163.3,0.2857
L04AA06,L,batch_release,1,6,0,4,DE,0.5,3333.3,1.0
L04AA06,L,mah_national,3,8,0,,,,,
L04AA10,L,mah_national,1,2,1,,,,,
L04AA13,L,api_cep,1,6,0,3,IN,0.6667,5000.0,0.0
L04AA13,L,mah_national,1,5,0,,,,,
L04AA18,L,mah_national,1,1,0,,,,,
L04AA23,L,mah_national,1,2,0,,,,,
L04AA24,L,batch_release,1,2,0,2,IE,0.5,5000.0,1.0
L04AA24,L,bio_api,1,1,0,1,US,1.0,10000.0,0.0
L04AA24,L,mah_national,1,1,0,,,,,
L04AA25,L,batch_release,1,2,0,2,GB,0.5,5000.0,0.5
L04AA25,L,bio_api,1,3,0,3,ES,0.3333,3333.3,0.6667
L04AA25,L,mah_national,1,2,0,,,,,
L04AA26,L,mah_national,1,1,0,,,,,
L04AA27,L,api_cep,1,15,0,5,IN,0.6667,4755.6,0.1333
L04AA27,L,batch_release,1,3,0,3,ES,0.3333,3333.3,1.0
L04AA27,L,mah_national,1,1,0,,,,,
L04AA28,L,batch_release,1,1,0,1,IE,1.0,10000.0,1.0
L04AA28,L,bio_api,1,2,0,2,KR,0.5,5000.0,0.0
L04AA28,L,mah_national,1,1,0,,,,,
L04AA29,L,mah_national,1,1,0,,,,,
L04AA31,L,mah_national,1,4,0,,,,,
L04AA32,L,batch_release,1,5,0,4,NL,0.4,2800.0,1.0
L04AA32,L,mah_national,1,9,0,,,,,
L04AA33,L,mah_national,1,1,0,,,,,
L04AA34,L,batch_release,1,1,0,1,IE,1.0,10000.0,1.0
L04AA34,L,bio_api,1,1,0,1,DE,1.0,10000.0,1.0
L04AA34,L,mah_national,1,1,0,,,,,
L04AA36,L,mah_national,1,1,0,,,,,
L04AA37,L,batch_release,1,1,0,1,ES,1.0,10000.0,1.0
L04AA37,L,mah_national,1,1,0,,,,,
L04AA38,L,batch_release,1,1,0,1,NL,1.0,10000.0,1.0
L04AA38,L,mah_national,1,1,0,,,,,
L04AA40,L,api_cep,1,6,0,4,CN,0.3333,2777.8,0.0
L04AA40,L,batch_release,1,3,0,3,DE,0.3333,3333.3,1.0
L04AA41,L,mah_national,1,1,0,,,,,
L04AA42,L,mah_national,2,1,0,,,,,
L04AA43,L,batch_release,1,3,0,2,IE,0.6667,5555.6,0.6667
L04AA43,L,bio_api,1,2,0,2,ES,0.5,5000.0,1.0
L04AA44,L,mah_national,1,1,0,,,,,
L04AA45,L,mah_national,1,1,0,,,,,
L04AA47,L,mah_national,1,1,0,,,,,
L04AA48,L,batch_release,1,1,0,1,FR,1.0,10000.0,1.0
L04AA48,L,mah_national,1,1,0,,,,,
L04AA50,L,mah_national,1,1,0,,,,,
L04AA52,L,batch_release,1,2,0,2,DE,0.5,5000.0,1.0
L04AA52,L,bio_api,1,1,0,1,US,1.0,10000.0,0.0
L04AA54,L,mah_national,1,1,0,,,,,
L04AA55,L,mah_national,1,1,0,,,,,
L04AA56,L,mah_national,1,1,0,,,,,
L04AA58,L,batch_release,1,1,0,1,BE,1.0,10000.0,1.0
L04AA58,L,bio_api,1,2,0,2,SG,0.5,5000.0,0.0
L04AA58,L,mah_national,1,1,0,,,,,
L04AA60,L,mah_national,1,1,0,,,,,
L04AA61,L,mah_national,1,1,0,,,,,
L04AA62,L,mah_national,1,1,0,,,,,
L04AB,L,mah_national,6,8,0,,,,,
L04AB01,L,batch_release,1,6,0,4,AT,0.3333,2777.8,1.0
L04AB01,L,bio_api,1,6,0,6,AT,0.1667,1666.7,0.5
L04AB01,L,mah_national,1,5,0,,,,,
L04AB02,L,batch_release,1,10,0,7,NL,0.3,1800.0,1.0
L04AB02,L,bio_api,1,9,0,6,KR,0.4444,2592.6,0.3333
L04AB02,L,mah_national,2,5,0,,,,,
L04AB04,L,batch_release,1,18,0,8,DE,0.2222,1543.2,1.0
L04AB04,L,bio_api,1,10,0,8,US,0.2727,1570.2,0.3636
L04AB04,L,mah_national,1,9,0,,,,,
L04AB05,L,batch_release,1,1,0,1,BE,1.0,10000.0,1.0
L04AB05,L,bio_api,1,1,0,1,CH,1.0,10000.0,0.0
L04AB05,L,mah_national,1,1,0,,,,,
L04AB06,L,batch_release,1,3,0,3,DE,0.3333,3333.3,1.0
L04AB06,L,bio_api,1,4,0,4,CN,0.25,2500.0,0.75
L04AB06,L,mah_national,1,3,0,,,,,
L04AC,L,batch_release,4,6,0,5,ES,0.3333,2222.2,1.0
L04AC,L,bio_api,4,5,0,5,CN,0.2,2000.0,0.4
L04AC,L,mah_national,11,8,2,,,,,
L04AC02,L,batch_release,1,2,1,2,DE,0.5,5000.0,1.0
L04AC02,L,bio_api,1,1,1,1,FR,1.0,10000.0,1.0
L04AC02,L,mah_national,1,1,1,,,,,
L04AC03,L,batch_release,1,1,1,1,SE,1.0,10000.0,1.0
L04AC03,L,bio_api,1,2,1,2,AT,0.5,5000.0,1.0
L04AC03,L,mah_national,1,1,1,,,,,
L04AC05,L,batch_release,1,16,0,10,NL,0.25,1406.2,1.0
L04AC05,L,bio_api,1,10,0,9,KR,0.2,1200.0,0.5
L04AC05,L,mah_national,1,10,0,,,,,
L04AC07,L,batch_release,1,6,0,4,DE,0.5,3333.3,1.0
L04AC07,L,bio_api,1,10,0,7,KR,0.3,1800.0,0.0
L04AC07,L,mah_national,1,5,0,,,,,
L04AC08,L,batch_release,1,3,0,3,DE,0.3333,3333.3,1.0
L04AC08,L,bio_api,1,1,0,1,FR,1.0,10000.0,1.0
L04AC08,L,mah_national,1,1,0,,,,,
L04AC10,L,batch_release,1,5,0,4,AT,0.4,2800.0,1.0
L04AC10,L,bio_api,1,3,0,3,AT,0.3333,3333.3,0.6667
L04AC10,L,mah_national,1,1,0,,,,,
L04AC11,L,batch_release,1,2,0,2,IT,0.5,5000.0,1.0
L04AC11,L,bio_api,1,4,0,3,US,0.5,3750.0,0.5
L04AC11,L,mah_national,1,1,0,,,,,
L04AC12,L,batch_release,1,2,0,2,DK,0.5,5000.0,1.0
L04AC12,L,bio_api,1,1,0,1,US,1.0,10000.0,0.0
L04AC12,L,mah_national,1,1,0,,,,,
L04AC13,L,batch_release,1,1,0,1,IT,1.0,10000.0,1.0
L04AC13,L,bio_api,1,1,0,1,IE,1.0,10000.0,1.0
L04AC13,L,mah_national,1,1,0,,,,,
L04AC14,L,batch_release,1,3,0,3,DE,0.3333,3333.3,1.0
L04AC14,L,bio_api,1,2,0,2,FR,0.5,5000.0,0.5
L04AC14,L,mah_national,1,1,0,,,,,
L04AC16,L,mah_national,1,1,0,,,,,
L04AC17,L,mah_national,1,1,0,,,,,
L04AC18,L,batch_release,1,3,0,2,DE,0.6667,5555.6,1.0
L04AC18,L,bio_api,1,4,0,4,DE,0.25,2500.0,0.25
L04AC18,L,mah_national,1,1,0,,,,,
L04AC19,L,mah_national,1,1,0,,,,,
L04AC21,L,mah_national,1,2,0,,,,,
L04AC22,L,batch_release,1,2,0,2,DE,0.5,5000.0,1.0
L04AC22,L,bio_api,1,1,0,1,DE,1.0,10000.0,1.0
L04AC22,L,mah_national,1,1,0,,,,,
L04AC24,L,mah_national,1,1,0,,,,,
L04AD,L,mah_national,2,6,2,,,,,
L04AD01,L,api_cep,1,11,1,8,CN,0.3636,1900.8,0.1818
L04AD01,L,mah_national,1,2,1,,,,,
L04AD02,L,api_cep,1,10,1,5,CN,0.4,2800.0,0.2
L04AD02,L,batch_release,1,10,1,9,DE,0.2,1200.0,1.0
L04AD02,L,mah_national,1,6,1,,,,,
L04AD03,L,batch_release,1,1,0,1,IE,1.0,10000.0,1.0
L04AD03,L,mah_national,1,1,0,,,,,
L04AE01,L,api_cep,1,15,0,5,IN,0.6667,4755.6,0.1333
L04AE01,L,batch_release,1,6,0,4,DE,0.3333,2777.8,1.0
L04AE01,L,mah_national,1,10,0,,,,,
L04AE04,L,batch_release,1,3,0,2,FR,0.6667,5555.6,1.0
L04AE05,L,batch_release,1,2,0,2,GB,0.5,5000.0,0.5
L04AE05,L,mah_national,1,1,0,,,,,
L04AF01,L,batch_release,1,2,0,2,BE,0.5,5000.0,1.0
L04AF01,L,mah_national,1,1,0,,,,,
L04AF02,L,mah_national,1,1,0,,,,,
L04AF04,L,batch_release,1,1,0,1,IT,1.0,10000.0,1.0
L04AF08,L,batch_release,1,1,0,1,DE,1.0,10000.0,1.0
L04AF08,L,mah_national,1,1,0,,,,,
L04AG03,L,batch_release,1,2,0,2,AT,0.5,5000.0,1.0
L04AG03,L,bio_api,1,3,0,3,DK,0.3333,3333.3,0.6667
L04AG04,L,batch_release,1,1,0,1,IT,1.0,10000.0,1.0
L04AG04,L,bio_api,1,2,0,2,KR,0.5,5000.0,0.0
L04AG08,L,batch_release,1,1,0,1,DE,1.0,10000.0,1.0
L04AG08,L,bio_api,1,2,0,2,SG,0.5,5000.0,0.0
L04AG08,L,mah_national,1,1,0,,,,,
L04AG11,L,batch_release,1,1,0,1,SE,1.0,10000.0,1.0
L04AG11,L,bio_api,1,1,0,1,US,1.0,10000.0,0.0
L04AG11,L,mah_national,1,1,0,,,,,
L04AG13,L,batch_release,1,2,0,2,BE,0.5,5000.0,1.0
L04AG13,L,bio_api,1,1,0,1,DK,1.0,10000.0,1.0
L04AG13,L,mah_national,1,1,0,,,,,
L04AG14,L,mah_national,1,1,0,,,,,
L04AG16,L,mah_national,1,1,0,,,,,
L04AH01,L,batch_release,1,4,1,3,DE,0.5,3750.0,1.0
L04AJ01,L,batch_release,1,4,0,3,NL,0.5,3750.0,1.0
L04AJ01,L,bio_api,1,2,0,2,AU,0.5,5000.0,0.0
L04AJ01,L,mah_national,1,1,0,,,,,
L04AJ02,L,mah_national,1,1,0,,,,,
L04AJ03,L,batch_release,1,1,0,1,SE,1.0,10000.0,1.0
L04AJ04,L,batch_release,1,2,0,2,DE,0.5,5000.0,1.0
L04AJ04,L,bio_api,1,1,0,1,US,1.0,10000.0,0.0
L04AJ05,L,mah_national,1,1,0,,,,,
L04AJ06,L,batch_release,1,1,0,1,BE,1.0,10000.0,1.0
L04AJ06,L,mah_national,1,1,0,,,,,
L04AJ07,L,batch_release,1,1,0,1,DE,1.0,10000.0,1.0
L04AJ07,L,bio_api,1,1,0,1,DE,1.0,10000.0,1.0
L04AJ07,L,mah_national,1,1,0,,,,,
L04AJ08,L,mah_national,1,1,0,,,,,
L04AJ09,L,batch_release,1,1,0,1,IE,1.0,10000.0,1.0
L04AJ09,L,mah_national,1,1,0,,,,,
L04AJ10,L,batch_release,1,1,0,1,IE,1.0,10000.0,1.0
L04AJ10,L,bio_api,1,1,0,1,CN,1.0,10000.0,0.0
L04AJ10,L,mah_national,1,1,0,,,,,
L04AK01,L,api_cep,1,6,0,3,IN,0.6667,5000.0,0.0
L04AK01,L,batch_release,1,6,0,3,DE,0.5,3888.9,1.0
L04AK01,L,mah_national,1,1,0,,,,,
L04AK02,L,api_cep,1,15,0,4,IN,0.8,6533.3,0.0667
L04AK02,L,batch_release,1,7,0,6,FR,0.2857,1836.7,1.0
L04AL02,L,batch_release,1,1,0,1,BE,1.0,10000.0,1.0
L04AL02,L,bio_api,1,1,0,1,KR,1.0,10000.0,0.0
L04AL03,L,batch_release,1,1,0,1,NL,1.0,10000.0,1.0
L04AL03,L,bio_api,1,1,0,1,CN,1.0,10000.0,0.0
L04AL03,L,mah_national,1,1,0,,,,,
L04AX,L,mah_national,7,12,2,,,,,
L04AX01,L,api_cep,1,13,0,7,IN,0.5385,3254.4,0.1538
L04AX01,L,batch_release,1,1,0,1,DE,1.0,10000.0,1.0
L04AX01,L,mah_national,1,5,0,,,,,
L04AX02,L,batch_release,1,2,1,2,DE,0.5,5000.0,1.0
L04AX02,L,mah_national,1,2,1,,,,,
L04AX03,L,api_cep,2,8,1,6,CN,0.25,1875.0,0.375
L04AX03,L,batch_release,1,3,1,3,BE,0.3333,3333.3,1.0
L04AX03,L,mah_national,1,6,1,,,,,
L04AX04,L,batch_release,1,7,0,6,NL,0.2857,1836.7,1.0
L04AX04,L,mah_national,1,9,0,,,,,
L04AX05,L,api_cep,1,23,0,3,IN,0.8261,6975.4,0.1739
L04AX05,L,batch_release,1,3,0,3,CY,0.3333,3333.3,1.0
L04AX05,L,mah_national,1,10,0,,,,,
L04AX06,L,batch_release,1,11,0,8,DE,0.2727,1570.2,1.0
L04AX06,L,mah_national,1,9,0,,,,,
L04AX07,L,batch_release,3,12,0,8,DE,0.1667,1388.9,1.0
L04AX07,L,mah_national,1,10,0,,,,,
L04AX09,L,mah_national,1,1,0,,,,,
L04AX10,L,batch_release,1,3,0,3,CY,0.3333,3333.3,1.0
L04AX10,L,mah_national,1,1,0,,,,,
M01,M,mah_national,1,1,0,,,,,
M01AB,M,mah_national,4,8,0,,,,,
M01AB05,M,mah_national,1,4,0,,,,,
M01AB16,M,mah_national,1,1,0,,,,,
M01AB55,M,mah_national,3,3,0,,,,,
M01AC,M,mah_national,1,1,0,,,,,
M01AC06,M,mah_national,1,1,0,,,,,
M01AE,M,mah_national,6,18,1,,,,,
M01AE01,M,mah_national,3,18,0,,,,,
M01AE02,M,mah_national,1,2,0,,,,,
M01AE17,M,mah_national,1,2,0,,,,,
M01AE51,M,mah_national,2,3,0,,,,,
M01AE52,M,mah_national,2,5,1,,,,,
M01AG,M,mah_national,1,2,0,,,,,
M01AG01,M,mah_national,1,2,0,,,,,
M01AH,M,mah_national,3,10,0,,,,,
M01AH01,M,mah_national,1,4,0,,,,,
M01AH04,M,batch_release,1,1,0,1,BE,1.0,10000.0,1.0
M01AH04,M,mah_national,1,2,0,,,,,
M01AH05,M,mah_national,1,9,0,,,,,
M01AX,M,mah_national,4,6,0,,,,,
M01AX01,M,mah_national,1,2,0,,,,,
M01AX05,M,mah_national,3,4,0,,,,,
M01CC01,M,api_cep,1,3,1,1,IN,1.0,10000.0,0.0
M02A,M,mah_national,5,1,0,,,,,
M02AA,M,mah_national,7,11,0,,,,,
M02AA06,M,mah_national,1,1,0,,,,,
M02AA08,M,mah_national,1,1,0,,,,,
M02AA10,M,mah_national,1,1,0,,,,,
M02AA13,M,mah_national,1,3,0,,,,,
M02AA15,M,mah_national,5,10,0,,,,,
M02AB,M,mah_national,1,1,0,,,,,
M02AB01,M,mah_national,1,1,0,,,,,
M02AC,M,mah_national,9,2,0,,,,,
M02AX,M,mah_national,1,1,0,,,,,
M02AX10,M,mah_national,1,1,0,,,,,
M03AB,M,mah_national,1,2,1,,,,,
M03AB01,M,api_cep,1,4,1,2,IN,0.75,6250.0,0.25
M03AB01,M,mah_national,1,3,1,,,,,
M03AC,M,mah_national,4,8,3,,,,,
M03AC04,M,api_cep,1,6,1,6,CN,0.1667,1666.7,0.6667
M03AC04,M,mah_national,1,3,1,,,,,
M03AC09,M,api_cep,1,11,1,5,CN,0.2727,2231.4,0.4545
M03AC09,M,mah_national,1,8,1,,,,,
M03AC10,M,mah_national,1,1,0,,,,,
M03AC11,M,api_cep,1,5,1,5,CN,0.2,2000.0,0.6
M03AC11,M,mah_national,1,3,1,,,,,
M03AX,M,mah_national,2,2,0,,,,,
M03AX01,M,batch_release,1,1,0,1,NL,1.0,10000.0,1.0
M03AX01,M,bio_api,1,1,0,1,KR,1.0,10000.0,0.0
M03AX01,M,mah_national,7,6,0,,,,,
M03BA,M,mah_national,1,1,0,,,,,
M03BA03,M,mah_national,1,1,0,,,,,
M03BX,M,mah_national,3,7,0,,,,,
M03BX01,M,mah_national,1,3,0,,,,,
M03BX02,M,mah_national,1,3,0,,,,,
M03BX04,M,mah_national,1,1,0,,,,,
M03CA,M,mah_national,1,1,1,,,,,
M03CA01,M,batch_release,1,1,0,1,NL,1.0,10000.0,1.0
M03CA01,M,mah_national,2,1,1,,,,,
M04AA,M,mah_national,2,8,0,,,,,
M04AA01,M,mah_national,1,5,0,,,,,
M04AA03,M,batch_release,1,6,0,4,DE,0.5,3333.3,1.0
M04AA03,M,mah_national,1,6,0,,,,,
M04AC,M,mah_national,1,2,0,,,,,
M04AC01,M,api_cep,1,9,0,2,IN,0.7778,6543.2,0.2222
M04AC01,M,mah_national,1,4,0,,,,,
M05BA,M,mah_national,9,22,0,,,,,
M05BA04,M,mah_national,3,7,0,,,,,
M05BA06,M,batch_release,1,14,0,10,PL,0.2143,1224.5,1.0
M05BA06,M,mah_national,2,9,0,,,,,
M05BA07,M,mah_national,2,5,0,,,,,
M05BA08,M,api_cep,1,11,0,6,IN,0.5455,3388.4,0.1818
M05BA08,M,batch_release,1,16,0,12,DE,0.125,937.5,1.0
M05BA08,M,mah_national,1,12,0,,,,,
M05BB,M,mah_national,3,2,0,,,,,
M05BB03,M,batch_release,1,3,0,3,BE,0.3333,3333.3,1.0
M05BB03,M,mah_national,4,3,0,,,,,
M05BC,M,mah_national,1,1,0,,,,,
M05BC01,M,batch_release,1,1,0,1,NL,1.0,10000.0,1.0
M05BC01,M,bio_api,1,1,0,1,US,1.0,10000.0,0.0
M05BC01,M,mah_national,1,1,0,,,,,
M05BX,M,batch_release,2,2,0,2,IE,0.5,5000.0,1.0
M05BX,M,bio_api,2,2,0,1,US,1.0,10000.0,0.0
M05BX,M,mah_national,4,4,0,,,,,
M05BX04,M,batch_release,1,21,0,11,DE,0.1905,1156.5,1.0
M05BX04,M,bio_api,1,14,0,10,IN,0.2143,1224.5,0.3571
M05BX04,M,mah_national,1,17,0,,,,,
M05BX05,M,batch_release,1,3,0,2,NL,0.6667,5555.6,1.0
M05BX05,M,bio_api,1,1,0,1,JP,1.0,10000.0,0.0
M05BX05,M,mah_national,1,1,0,,,,,
M05BX06,M,mah_national,1,1,0,,,,,
M05BX07,M,mah_national,1,1,0,,,,,
M09,M,batch_release,1,1,0,1,NL,1.0,10000.0,1.0
M09AX,M,mah_national,4,4,0,,,,,
M09AX02,M,batch_release,1,1,0,1,DE,1.0,10000.0,1.0
M09AX02,M,bio_api,1,1,0,1,DE,1.0,10000.0,1.0
M09AX02,M,mah_national,2,2,0,,,,,
M09AX03,M,mah_national,1,1,0,,,,,
M09AX07,M,mah_national,1,1,0,,,,,
M09AX09,M,batch_release,1,2,0,2,AT,0.5,5000.0,1.0
M09AX09,M,bio_api,1,1,0,1,US,1.0,10000.0,0.0
M09AX09,M,mah_national,1,1,0,,,,,
M09AX10,M,batch_release,1,1,0,1,DE,1.0,10000.0,1.0
M09AX10,M,mah_national,1,1,0,,,,,
M09AX14,M,batch_release,1,1,0,1,IT,1.0,10000.0,1.0
M09AX14,M,mah_national,1,1,0,,,,,
N01AB,N,mah_national,2,3,0,,,,,
N01AB07,N,mah_national,1,1,0,,,,,
N01AB08,N,mah_national,1,3,0,,,,,
N01AH,N,mah_national,4,6,3,,,,,
N01AH01,N,api_cep,1,15,1,11,US,0.2667,1288.9,0.4
N01AH01,N,mah_national,1,3,1,,,,,
N01AH02,N,mah_national,1,1,0,,,,,
N01AH03,N,api_cep,1,6,1,5,US,0.3333,2222.2,0.5
N01AH03,N,batch_release,1,1,1,1,FR,1.0,10000.0,1.0
N01AH03,N,mah_national,1,1,1,,,,,
N01AH06,N,api_cep,1,8,1,8,CH,0.125,1250.0,0.5
N01AH06,N,mah_national,1,3,1,,,,,
N01AX,N,mah_national,4,7,2,,,,,
N01AX03,N,api_cep,1,6,1,3,IN,0.5,3888.9,0.3333
N01AX03,N,mah_national,1,1,1,,,,,
N01AX10,N,api_cep,2,13,1,6,IN,0.3846,2307.7,0.2308
N01AX10,N,mah_national,1,4,1,,,,,
N01AX13,N,mah_national,2,2,0,,,,,
N01AX14,N,api_cep,1,4,1,2,DE,0.5,5000.0,0.5
N01AX63,N,mah_national,2,1,0,,,,,
N01BA,N,mah_national,1,1,0,,,,,
N01BA03,N,mah_national,1,1,0,,,,,
N01BB,N,mah_national,17,18,2,,,,,
N01BB01,N,api_cep,1,8,0,6,IN,0.375,2187.5,0.5
N01BB01,N,batch_release,1,1,0,1,IE,1.0,10000.0,1.0
N01BB01,N,mah_national,2,5,0,,,,,
N01BB02,N,mah_national,1,10,1,,,,,
N01BB03,N,mah_national,1,1,0,,,,,
N01BB04,N,mah_national,2,1,2,,,,,
N01BB09,N,mah_national,1,3,0,,,,,
N01BB10,N,mah_national,2,2,0,,,,,
N01BB20,N,batch_release,1,2,0,1,IT,1.0,10000.0,1.0
N01BB20,N,mah_national,2,3,1,,,,,
N01BB51,N,mah_national,2,1,1,,,,,
N01BB52,N,mah_national,10,7,2,,,,,
N01BB54,N,mah_national,2,1,0,,,,,
N01BB58,N,mah_national,2,2,1,,,,,
N01BX,N,mah_national,1,1,0,,,,,
N01BX04,N,batch_release,1,1,0,1,DE,1.0,10000.0,1.0
N01BX04,N,mah_national,1,1,0,,,,,
N02,N,batch_release,1,3,0,2,IT,0.6667,5555.6,1.0
N02,N,bio_api,1,1,0,1,US,1.0,10000.0,0.0
N02AA,N,mah_national,8,10,2,,,,,
