search_atc,atc_code,atc_text,eingangsnummer,arzneimittel,role,name,pu_nummer,plz_ort,land
A10AD01,A10AD01,Insulin (human),2700532,Insuman Comb 15 100 I.E./ml Injektionssuspension in Durchstechflasche - OP(5x5ml),Hersteller/Endfreigabe,Sanofi-Aventis Deutschland GmbH,8030868,65926 Frankfurt am Main,Deutschland
A10AD01,A10AD01,Insulin (human),2790129,Insuman Comb 15 100 I.E./ml Injektionssuspension in Patrone - OP(10x3ml),Zulassungsinhaber,MTK-PHARMA-Vertriebs-GmbH,3293824,66663 Merzig,Deutschland
A10AD01,A10AD01,Insulin (human),2790129,Insuman Comb 15 100 I.E./ml Injektionssuspension in Patrone - OP(10x3ml),Hersteller/Endfreigabe,MTK-PHARMA-Vertriebs-GmbH,3293824,66663 Merzig,Deutschland
A10AD01,A10AD01,Insulin (human),2701469,Insuman Comb 15 100 I.E./ml Injektionssuspension in Patrone - OP(10x3ml),Zulassungsinhaber,Sanofi-Aventis Deutschland GmbH,8030868,65926 Frankfurt am Main,Deutschland
A10AD01,A10AD01,Insulin (human),2701469,Insuman Comb 15 100 I.E./ml Injektionssuspension in Patrone - OP(10x3ml),Hersteller/Endfreigabe,Sanofi-Aventis Deutschland GmbH,8030868,65926 Frankfurt am Main,Deutschland
A10AD01,A10AD01,Insulin (human),2790381,Insuman Comb 15 100 I.E./ml Injektionssuspension in Patrone - OP(10x3ml),Zulassungsinhaber,EMRA-MED Arzneimittel GmbH,3263935,22946 Trittau,Deutschland
A10AD01,A10AD01,Insulin (human),2790381,Insuman Comb 15 100 I.E./ml Injektionssuspension in Patrone - OP(10x3ml),Hersteller/Endfreigabe,EMRA-MED Arzneimittel GmbH,3263935,22946 Trittau,Deutschland
A10AD01,A10AD01,Insulin (human),2790145,Insuman Comb 15 100 I.E./ml Injektionssuspension in Patrone - OP(10x3ml),Zulassungsinhaber,kohlpharma GmbH,3216120,66663 Merzig,Deutschland
A10AD01,A10AD01,Insulin (human),2790145,Insuman Comb 15 100 I.E./ml Injektionssuspension in Patrone - OP(10x3ml),Hersteller/Endfreigabe,kohlpharma GmbH,3216120,66663 Merzig,Deutschland
A10AD01,A10AD01,Insulin (human),2790138,Insuman Comb 15 100 I.E./ml Injektionssuspension in Patrone - OP(10x3ml),Zulassungsinhaber,EurimPharm Arzneimittel GmbH,8050167,83416 Saaldorf-Surheim,Deutschland
A10AD01,A10AD01,Insulin (human),2790138,Insuman Comb 15 100 I.E./ml Injektionssuspension in Patrone - OP(10x3ml),Hersteller/Endfreigabe,EurimPharm Arzneimittel GmbH,8050167,83416 Saaldorf-Surheim,Deutschland
A10AD01,A10AD01,Insulin (human),2701468,Insuman Comb 15 100 I.E./ml Injektionssuspension in Patrone - OP(4x3ml),Zulassungsinhaber,Sanofi-Aventis Deutschland GmbH,8030868,65926 Frankfurt am Main,Deutschland
A10AD01,A10AD01,Insulin (human),2701468,Insuman Comb 15 100 I.E./ml Injektionssuspension in Patrone - OP(4x3ml),Hersteller/Endfreigabe,Sanofi-Aventis Deutschland GmbH,8030868,65926 Frankfurt am Main,Deutschland
A10AD01,A10AD01,Insulin (human),2700533,Insuman Comb 15 100 I.E./ml Injektionssuspension in Patrone - OP(5x3ml),Zulassungsinhaber,Sanofi-Aventis Deutschland GmbH,8030868,65926 Frankfurt am Main,Deutschland
A10AD01,A10AD01,Insulin (human),2700533,Insuman Comb 15 100 I.E./ml Injektionssuspension in Patrone - OP(5x3ml),Hersteller/Endfreigabe,Sanofi-Aventis Deutschland GmbH,8030868,65926 Frankfurt am Main,Deutschland
A10AD01,A10AD01,Insulin (human),2790516,Insuman Comb 15 100 I.E./ml Injektionssuspension in Patrone - OP(5x3ml),Zulassungsinhaber,MTK-PHARMA-Vertriebs-GmbH,3293824,66663 Merzig,Deutschland
A10AD01,A10AD01,Insulin (human),2790516,Insuman Comb 15 100 I.E./ml Injektionssuspension in Patrone - OP(5x3ml),Hersteller/Endfreigabe,MTK-PHARMA-Vertriebs-GmbH,3293824,66663 Merzig,Deutschland
A10AD01,A10AD01,Insulin (human),2790515,Insuman Comb 15 100 I.E./ml Injektionssuspension in Patrone - OP(5x3ml),Zulassungsinhaber,kohlpharma GmbH,3216120,66663 Merzig,Deutschland
A10AD01,A10AD01,Insulin (human),2790515,Insuman Comb 15 100 I.E./ml Injektionssuspension in Patrone - OP(5x3ml),Hersteller/Endfreigabe,kohlpharma GmbH,3216120,66663 Merzig,Deutschland
A10AD01,A10AD01,Insulin (human),2790133,Insuman Comb 15 100 I.E./ml Injektionssuspension in Patrone - OP(5x3ml),Zulassungsinhaber,EurimPharm Arzneimittel GmbH,8050167,83416 Saaldorf-Surheim,Deutschland
A10AD01,A10AD01,Insulin (human),2790133,Insuman Comb 15 100 I.E./ml Injektionssuspension in Patrone - OP(5x3ml),Hersteller/Endfreigabe,EurimPharm Arzneimittel GmbH,8050167,83416 Saaldorf-Surheim,Deutschland
A10AD01,A10AD01,Insulin (human),2790377,Insuman Comb 15 100 I.E./ml Injektionssuspension in Patrone - OP(5x3ml),Zulassungsinhaber,EMRA-MED Arzneimittel GmbH,3263935,22946 Trittau,Deutschland
A10AD01,A10AD01,Insulin (human),2790377,Insuman Comb 15 100 I.E./ml Injektionssuspension in Patrone - OP(5x3ml),Hersteller/Endfreigabe,EMRA-MED Arzneimittel GmbH,3263935,22946 Trittau,Deutschland
A10AD01,A10AD01,Insulin (human),2706601,Insuman Comb 15 100 I.E./ml Injektionssuspension in Patronen - OP(3x3ml),Zulassungsinhaber,Sanofi-Aventis Deutschland GmbH,8030868,65926 Frankfurt am Main,Deutschland
A10AD01,A10AD01,Insulin (human),2706601,Insuman Comb 15 100 I.E./ml Injektionssuspension in Patronen - OP(3x3ml),Hersteller/Endfreigabe,Sanofi-Aventis Deutschland GmbH,8030868,65926 Frankfurt am Main,Deutschland
A10AD01,A10AD01,Insulin (human),2706606,Insuman Comb 15 100 I.E./ml Injektionssuspension in Patronen - OP(6x3ml),Zulassungsinhaber,Sanofi-Aventis Deutschland GmbH,8030868,65926 Frankfurt am Main,Deutschland
A10AD01,A10AD01,Insulin (human),2706606,Insuman Comb 15 100 I.E./ml Injektionssuspension in Patronen - OP(6x3ml),Hersteller/Endfreigabe,Sanofi-Aventis Deutschland GmbH,8030868,65926 Frankfurt am Main,Deutschland
A10AD01,A10AD01,Insulin (human),2706611,Insuman Comb 15 100 I.E./ml Injektionssuspension in Patronen - OP(9x3ml),Zulassungsinhaber,Sanofi-Aventis Deutschland GmbH,8030868,65926 Frankfurt am Main,Deutschland
A10AD01,A10AD01,Insulin (human),2706611,Insuman Comb 15 100 I.E./ml Injektionssuspension in Patronen - OP(9x3ml),Hersteller/Endfreigabe,Sanofi-Aventis Deutschland GmbH,8030868,65926 Frankfurt am Main,Deutschland
A10AD01,A10AD01,Insulin (human),2706671,Insuman Comb 15 100 I.E./ml SoloStar Injektionssuspension in Fertigpen - OP(10x3ml),Zulassungsinhaber,Sanofi-Aventis Deutschland GmbH,8030868,65926 Frankfurt am Main,Deutschland
A10AD01,A10AD01,Insulin (human),2706671,Insuman Comb 15 100 I.E./ml SoloStar Injektionssuspension in Fertigpen - OP(10x3ml),Hersteller/Endfreigabe,Sanofi-Aventis Deutschland GmbH,8030868,65926 Frankfurt am Main,Deutschland
A10AD01,A10AD01,Insulin (human),2706666,Insuman Comb 15 100 I.E./ml SoloStar Injektionssuspension in Fertigpen - OP(3x3ml),Zulassungsinhaber,Sanofi-Aventis Deutschland GmbH,8030868,65926 Frankfurt am Main,Deutschland
A10AD01,A10AD01,Insulin (human),2706666,Insuman Comb 15 100 I.E./ml SoloStar Injektionssuspension in Fertigpen - OP(3x3ml),Hersteller/Endfreigabe,Sanofi-Aventis Deutschland GmbH,8030868,65926 Frankfurt am Main,Deutschland
A10AD01,A10AD01,Insulin (human),2706667,Insuman Comb 15 100 I.E./ml SoloStar Injektionssuspension in Fertigpen - OP(4x3ml),Zulassungsinhaber,Sanofi-Aventis Deutschland GmbH,8030868,65926 Frankfurt am Main,Deutschland
A10AD01,A10AD01,Insulin (human),2706667,Insuman Comb 15 100 I.E./ml SoloStar Injektionssuspension in Fertigpen - OP(4x3ml),Hersteller/Endfreigabe,Sanofi-Aventis Deutschland GmbH,8030868,65926 Frankfurt am Main,Deutschland
A10AD01,A10AD01,Insulin (human),2706668,Insuman Comb 15 100 I.E./ml SoloStar Injektionssuspension in Fertigpen - OP(5x3ml),Zulassungsinhaber,Sanofi-Aventis Deutschland GmbH,8030868,65926 Frankfurt am Main,Deutschland
A10AD01,A10AD01,Insulin (human),2706668,Insuman Comb 15 100 I.E./ml SoloStar Injektionssuspension in Fertigpen - OP(5x3ml),Hersteller/Endfreigabe,Sanofi-Aventis Deutschland GmbH,8030868,65926 Frankfurt am Main,Deutschland
A10AD01,A10AD01,Insulin (human),2706669,Insuman Comb 15 100 I.E./ml SoloStar Injektionssuspension in Fertigpen - OP(6x3ml),Zulassungsinhaber,Sanofi-Aventis Deutschland GmbH,8030868,65926 Frankfurt am Main,Deutschland
A10AD01,A10AD01,Insulin (human),2706669,Insuman Comb 15 100 I.E./ml SoloStar Injektionssuspension in Fertigpen - OP(6x3ml),Hersteller/Endfreigabe,Sanofi-Aventis Deutschland GmbH,8030868,65926 Frankfurt am Main,Deutschland
A10AD01,A10AD01,Insulin (human),2706670,Insuman Comb 15 100 I.E./ml SoloStar Injektionssuspension in Fertigpen - OP(9x3ml),Zulassungsinhaber,Sanofi-Aventis Deutschland GmbH,8030868,65926 Frankfurt am Main,Deutschland
A10AD01,A10AD01,Insulin (human),2706670,Insuman Comb 15 100 I.E./ml SoloStar Injektionssuspension in Fertigpen - OP(9x3ml),Hersteller/Endfreigabe,Sanofi-Aventis Deutschland GmbH,8030868,65926 Frankfurt am Main,Deutschland
A10AD01,A10AD01,Insulin (human),7009496,Insuman Comb 25 100 I.E. / ml Injektionssuspension in Patrone OP 10,Zulassungsinhaber,Abacus Medicine A/S,8124859,1560 KOBENHAVN V,Dänemark
A10AD01,A10AD01,Insulin (human),7009496,Insuman Comb 25 100 I.E. / ml Injektionssuspension in Patrone OP 10,Hersteller/Endfreigabe,Abacus Medicine A/S,8124859,1560 KOBENHAVN V,Dänemark
A10AD01,A10AD01,Insulin (human),2790161,Insuman Comb 25 100 I.E./ml in Injektionssuspension Patrone - OP(10x3ml),Zulassungsinhaber,Orifarm GmbH,3237116,51381 Leverkusen,Deutschland
A10AD01,A10AD01,Insulin (human),2790161,Insuman Comb 25 100 I.E./ml in Injektionssuspension Patrone - OP(10x3ml),Hersteller/Endfreigabe,Orifarm GmbH,3237116,51381 Leverkusen,Deutschland
A10AD01,A10AD01,Insulin (human),2790160,Insuman Comb 25 100 I.E./ml in Patronen - OP(4x3ml),Zulassungsinhaber,Orifarm GmbH,3237116,51381 Leverkusen,Deutschland
A10AD01,A10AD01,Insulin (human),2790160,Insuman Comb 25 100 I.E./ml in Patronen - OP(4x3ml),Hersteller/Endfreigabe,Orifarm GmbH,3237116,51381 Leverkusen,Deutschland
A10AD01,A10AD01,Insulin (human),2796579,Insuman Comb 25 100 I.E./ml Injektionslösung in Patrone - OP(10x3ml),Zulassungsinhaber,Pharma Gerke Arzneimittelvertriebs GmbH,3343338,41516 Grevenbroich,Deutschland
A10AD01,A10AD01,Insulin (human),2796579,Insuman Comb 25 100 I.E./ml Injektionslösung in Patrone - OP(10x3ml),Hersteller/Endfreigabe,Pharma Gerke Arzneimittelvertriebs GmbH,3343338,41516 Grevenbroich,Deutschland
A10AD01,A10AD01,Insulin (human),2795534,Insuman Comb 25 100 I.E./ml Injektionslösung in Patrone - OP(10x3ml),Zulassungsinhaber,CC - Pharma GmbH,8029457,54570 Densborn,Deutschland
A10AD01,A10AD01,Insulin (human),2795534,Insuman Comb 25 100 I.E./ml Injektionslösung in Patrone - OP(10x3ml),Hersteller/Endfreigabe,CC - Pharma GmbH,8029457,54570 Densborn,Deutschland
A10AD01,A10AD01,Insulin (human),2799219,Insuman Comb 25 100 I.E./ml Injektionslösung in Patronen - OP(10x3ml),Zulassungsinhaber,A.C.A. Müller ADAG Pharma Aktiengesellschaft,8049833,78244 Gottmadingen,Deutschland
A10AD01,A10AD01,Insulin (human),2799219,Insuman Comb 25 100 I.E./ml Injektionslösung in Patronen - OP(10x3ml),Hersteller/Endfreigabe,A.C.A. Müller ADAG Pharma Aktiengesellschaft,8049833,78244 Gottmadingen,Deutschland
A10AD01,A10AD01,Insulin (human),2797192,Insuman Comb 25 100 I.E./ml Injektionslösung in Patronen - OP(10x3ml),Zulassungsinhaber,EMRA-MED Arzneimittel GmbH,3263935,22946 Trittau,Deutschland
A10AD01,A10AD01,Insulin (human),2797192,Insuman Comb 25 100 I.E./ml Injektionslösung in Patronen - OP(10x3ml),Hersteller/Endfreigabe,EMRA-MED Arzneimittel GmbH,3263935,22946 Trittau,Deutschland
A10AD01,A10AD01,Insulin (human),2794434,Insuman Comb 25 100 I.E./ml Injektionslösung in Patronen - OP(10x3ml),Zulassungsinhaber,AxiCorp Pharma GmbH,8055874,61381 Friedrichsdorf,Deutschland
A10AD01,A10AD01,Insulin (human),2794434,Insuman Comb 25 100 I.E./ml Injektionslösung in Patronen - OP(10x3ml),Hersteller/Endfreigabe,AxiCorp Pharma GmbH,8055874,61381 Friedrichsdorf,Deutschland
A10AD01,A10AD01,Insulin (human),2700536,Insuman Comb 25 100 I.E./ml Injektionssuspension in Durchstechflasche - OP(1x5ml),Zulassungsinhaber,Sanofi-Aventis Deutschland GmbH,8030868,65926 Frankfurt am Main,Deutschland
A10AD01,A10AD01,Insulin (human),2700536,Insuman Comb 25 100 I.E./ml Injektionssuspension in Durchstechflasche - OP(1x5ml),Hersteller/Endfreigabe,Sanofi-Aventis Deutschland GmbH,8030868,65926 Frankfurt am Main,Deutschland
A10AD01,A10AD01,Insulin (human),2700537,Insuman Comb 25 100 I.E./ml Injektionssuspension in Durchstechflasche - OP(5x5ml),Zulassungsinhaber,Sanofi-Aventis Deutschland GmbH,8030868,65926 Frankfurt am Main,Deutschland
A10AD01,A10AD01,Insulin (human),2700537,Insuman Comb 25 100 I.E./ml Injektionssuspension in Durchstechflasche - OP(5x5ml),Hersteller/Endfreigabe,Sanofi-Aventis Deutschland GmbH,8030868,65926 Frankfurt am Main,Deutschland
A10AD01,A10AD01,Insulin (human),2790130,Insuman Comb 25 100 I.E./ml Injektionssuspension in Patrone - OP(10x3ml),Zulassungsinhaber,MTK-PHARMA-Vertriebs-GmbH,3293824,66663 Merzig,Deutschland
A10AD01,A10AD01,Insulin (human),2790130,Insuman Comb 25 100 I.E./ml Injektionssuspension in Patrone - OP(10x3ml),Hersteller/Endfreigabe,MTK-PHARMA-Vertriebs-GmbH,3293824,66663 Merzig,Deutschland
A10AD01,A10AD01,Insulin (human),2790139,Insuman Comb 25 100 I.E./ml Injektionssuspension in Patrone - OP(10x3ml),Zulassungsinhaber,EurimPharm Arzneimittel GmbH,8050167,83416 Saaldorf-Surheim,Deutschland
A10AD01,A10AD01,Insulin (human),2790139,Insuman Comb 25 100 I.E./ml Injektionssuspension in Patrone - OP(10x3ml),Hersteller/Endfreigabe,EurimPharm Arzneimittel GmbH,8050167,83416 Saaldorf-Surheim,Deutschland
A10AD01,A10AD01,Insulin (human),2790146,Insuman Comb 25 100 I.E./ml Injektionssuspension in Patrone - OP(10x3ml),Zulassungsinhaber,kohlpharma GmbH,3216120,66663 Merzig,Deutschland
A10AD01,A10AD01,Insulin (human),2790146,Insuman Comb 25 100 I.E./ml Injektionssuspension in Patrone - OP(10x3ml),Hersteller/Endfreigabe,kohlpharma GmbH,3216120,66663 Merzig,Deutschland
A10AD01,A10AD01,Insulin (human),2701471,Insuman Comb 25 100 I.E./ml Injektionssuspension in Patrone - OP(10x3ml),Zulassungsinhaber,Sanofi-Aventis Deutschland GmbH,8030868,65926 Frankfurt am Main,Deutschland
A10AD01,A10AD01,Insulin (human),2701471,Insuman Comb 25 100 I.E./ml Injektionssuspension in Patrone - OP(10x3ml),Hersteller/Endfreigabe,Sanofi-Aventis Deutschland GmbH,8030868,65926 Frankfurt am Main,Deutschland
A10AD01,A10AD01,Insulin (human),2701470,Insuman Comb 25 100 I.E./ml Injektionssuspension in Patrone - OP(4x3ml),Zulassungsinhaber,Sanofi-Aventis Deutschland GmbH,8030868,65926 Frankfurt am Main,Deutschland
A10AD01,A10AD01,Insulin (human),2701470,Insuman Comb 25 100 I.E./ml Injektionssuspension in Patrone - OP(4x3ml),Hersteller/Endfreigabe,Sanofi-Aventis Deutschland GmbH,8030868,65926 Frankfurt am Main,Deutschland
A10AD01,A10AD01,Insulin (human),2796458,Insuman Comb 25 100 I.E./ml Injektionssuspension in Patrone - OP(5x3ml),Zulassungsinhaber,A.C.A. Müller ADAG Pharma Aktiengesellschaft,8049833,78244 Gottmadingen,Deutschland
A10AD01,A10AD01,Insulin (human),2796458,Insuman Comb 25 100 I.E./ml Injektionssuspension in Patrone - OP(5x3ml),Hersteller/Endfreigabe,A.C.A. Müller ADAG Pharma Aktiengesellschaft,8049833,78244 Gottmadingen,Deutschland
A10AD01,A10AD01,Insulin (human),2791387,Insuman Comb 25 100 I.E./ml Injektionssuspension in Patrone - OP(5x3ml),Zulassungsinhaber,EMRA-MED Arzneimittel GmbH,3263935,22946 Trittau,Deutschland
A10AD01,A10AD01,Insulin (human),2791387,Insuman Comb 25 100 I.E./ml Injektionssuspension in Patrone - OP(5x3ml),Hersteller/Endfreigabe,EMRA-MED Arzneimittel GmbH,3263935,22946 Trittau,Deutschland
A10AD01,A10AD01,Insulin (human),2795313,Insuman Comb 25 100 I.E./ml Injektionssuspension in Patrone - OP(5x3ml),Zulassungsinhaber,CC - Pharma GmbH,8029457,54570 Densborn,Deutschland
A10AD01,A10AD01,Insulin (human),2795313,Insuman Comb 25 100 I.E./ml Injektionssuspension in Patrone - OP(5x3ml),Hersteller/Endfreigabe,CC - Pharma GmbH,8029457,54570 Densborn,Deutschland
A10AD01,A10AD01,Insulin (human),2790590,Insuman Comb 25 100 I.E./ml Injektionssuspension in Patrone - OP(5x3ml),Zulassungsinhaber,kohlpharma GmbH,3216120,66663 Merzig,Deutschland
A10AD01,A10AD01,Insulin (human),2790590,Insuman Comb 25 100 I.E./ml Injektionssuspension in Patrone - OP(5x3ml),Hersteller/Endfreigabe,kohlpharma GmbH,3216120,66663 Merzig,Deutschland
A10AD01,A10AD01,Insulin (human),2792244,Insuman Comb 25 100 I.E./ml Injektionssuspension in Patrone - OP(5x3ml),Zulassungsinhaber,Orifarm GmbH,3237116,51381 Leverkusen,Deutschland
A10AD01,A10AD01,Insulin (human),2792244,Insuman Comb 25 100 I.E./ml Injektionssuspension in Patrone - OP(5x3ml),Hersteller/Endfreigabe,Orifarm GmbH,3237116,51381 Leverkusen,Deutschland
A10AD01,A10AD01,Insulin (human),2790134,Insuman Comb 25 100 I.E./ml Injektionssuspension in Patrone - OP(5x3ml),Zulassungsinhaber,EurimPharm Arzneimittel GmbH,8050167,83416 Saaldorf-Surheim,Deutschland
A10AD01,A10AD01,Insulin (human),2790134,Insuman Comb 25 100 I.E./ml Injektionssuspension in Patrone - OP(5x3ml),Hersteller/Endfreigabe,EurimPharm Arzneimittel GmbH,8050167,83416 Saaldorf-Surheim,Deutschland
A10AD01,A10AD01,Insulin (human),2700538,Insuman Comb 25 100 I.E./ml Injektionssuspension in Patrone - OP(5x3ml),Zulassungsinhaber,Sanofi-Aventis Deutschland GmbH,8030868,65926 Frankfurt am Main,Deutschland
A10AD01,A10AD01,Insulin (human),2700538,Insuman Comb 25 100 I.E./ml Injektionssuspension in Patrone - OP(5x3ml),Hersteller/Endfreigabe,Sanofi-Aventis Deutschland GmbH,8030868,65926 Frankfurt am Main,Deutschland
A10AD01,A10AD01,Insulin (human),2790591,Insuman Comb 25 100 I.E./ml Injektionssuspension in Patrone - OP(5x3ml),Zulassungsinhaber,MTK-PHARMA-Vertriebs-GmbH,3293824,66663 Merzig,Deutschland
A10AD01,A10AD01,Insulin (human),2790591,Insuman Comb 25 100 I.E./ml Injektionssuspension in Patrone - OP(5x3ml),Hersteller/Endfreigabe,MTK-PHARMA-Vertriebs-GmbH,3293824,66663 Merzig,Deutschland
A10AD01,A10AD01,Insulin (human),2796578,Insuman Comb 25 100 I.E./ml Injektionssuspension in Patrone - OP(5x3ml),Zulassungsinhaber,Pharma Gerke Arzneimittelvertriebs GmbH,3343338,41516 Grevenbroich,Deutschland
A10AD01,A10AD01,Insulin (human),2796578,Insuman Comb 25 100 I.E./ml Injektionssuspension in Patrone - OP(5x3ml),Hersteller/Endfreigabe,Pharma Gerke Arzneimittelvertriebs GmbH,3343338,41516 Grevenbroich,Deutschland
A10AD01,A10AD01,Insulin (human),2706602,Insuman Comb 25 100 I.E./ml Injektionssuspension in Patronen - OP(3x3ml),Zulassungsinhaber,Sanofi-Aventis Deutschland GmbH,8030868,65926 Frankfurt am Main,Deutschland
A10AD01,A10AD01,Insulin (human),2706602,Insuman Comb 25 100 I.E./ml Injektionssuspension in Patronen - OP(3x3ml),Hersteller/Endfreigabe,Sanofi-Aventis Deutschland GmbH,8030868,65926 Frankfurt am Main,Deutschland
A10AD01,A10AD01,Insulin (human),2706607,Insuman Comb 25 100 I.E./ml Injektionssuspension in Patronen - OP(6x3ml),Zulassungsinhaber,Sanofi-Aventis Deutschland GmbH,8030868,65926 Frankfurt am Main,Deutschland
A10AD01,A10AD01,Insulin (human),2706607,Insuman Comb 25 100 I.E./ml Injektionssuspension in Patronen - OP(6x3ml),Hersteller/Endfreigabe,Sanofi-Aventis Deutschland GmbH,8030868,65926 Frankfurt am Main,Deutschland
A10AD01,A10AD01,Insulin (human),2706612,Insuman Comb 25 100 I.E./ml Injektionssuspension in Patronen - OP(9x3ml),Zulassungsinhaber,Sanofi-Aventis Deutschland GmbH,8030868,65926 Frankfurt am Main,Deutschland
A10AD01,A10AD01,Insulin (human),2706612,Insuman Comb 25 100 I.E./ml Injektionssuspension in Patronen - OP(9x3ml),Hersteller/Endfreigabe,Sanofi-Aventis Deutschland GmbH,8030868,65926 Frankfurt am Main,Deutschland
A10AD01,A10AD01,Insulin (human),7000337,Insuman Comb 25 100 I.E./ml SoloStar Injektionssuspension in Fertigpen - OP (10x3ml),Zulassungsinhaber,2CARE4 ApS HR-Beiname: Aurora Medical ApS,8142751,6710 ESBJERG V,Dänemark
A10AD01,A10AD01,Insulin (human),7000337,Insuman Comb 25 100 I.E./ml SoloStar Injektionssuspension in Fertigpen - OP (10x3ml),Hersteller/Endfreigabe,2CARE4 ApS HR-Beiname: Aurora Medical ApS,8142751,6710 ESBJERG V,Dänemark
A10AD01,A10AD01,Insulin (human),2795996,Insuman Comb 25 100 I.E./ml SoloStar Injektionssuspension in Fertigpen - OP(10x3ml),Zulassungsinhaber,Orifarm GmbH,3237116,51381 Leverkusen,Deutschland
A10AD01,A10AD01,Insulin (human),2795996,Insuman Comb 25 100 I.E./ml SoloStar Injektionssuspension in Fertigpen - OP(10x3ml),Hersteller/Endfreigabe,Orifarm GmbH,3237116,51381 Leverkusen,Deutschland
A10AD01,A10AD01,Insulin (human),2796898,Insuman Comb 25 100 I.E./ml SoloStar Injektionssuspension in Fertigpen - OP(10x3ml),Zulassungsinhaber,EMRA-MED Arzneimittel GmbH,3263935,22946 Trittau,Deutschland
A10AD01,A10AD01,Insulin (human),2796898,Insuman Comb 25 100 I.E./ml SoloStar Injektionssuspension in Fertigpen - OP(10x3ml),Hersteller/Endfreigabe,EMRA-MED Arzneimittel GmbH,3263935,22946 Trittau,Deutschland
A10AD01,A10AD01,Insulin (human),2706677,Insuman Comb 25 100 I.E./ml SoloStar Injektionssuspension in Fertigpen - OP(10x3ml),Zulassungsinhaber,Sanofi-Aventis Deutschland GmbH,8030868,65926 Frankfurt am Main,Deutschland
A10AD01,A10AD01,Insulin (human),2706677,Insuman Comb 25 100 I.E./ml SoloStar Injektionssuspension in Fertigpen - OP(10x3ml),Hersteller/Endfreigabe,Sanofi-Aventis Deutschland GmbH,8030868,65926 Frankfurt am Main,Deutschland
A10AD01,A10AD01,Insulin (human),2796086,Insuman Comb 25 100 I.E./ml SoloStar Injektionssuspension in Fertigpen - OP(10x3ml),Zulassungsinhaber,EurimPharm Arzneimittel GmbH,8050167,83416 Saaldorf-Surheim,Deutschland
A10AD01,A10AD01,Insulin (human),2796086,Insuman Comb 25 100 I.E./ml SoloStar Injektionssuspension in Fertigpen - OP(10x3ml),Hersteller/Endfreigabe,EurimPharm Arzneimittel GmbH,8050167,83416 Saaldorf-Surheim,Deutschland
