medicine_name;active_substance;atc_code;ema_url;pdf_url;source_block;manufacturer_name;address;country;manufacturer_step;latitude;longitude
NUCEIVA;Botulinum toxin type A;M03AX01;https://www.ema.europa.eu/en/medicines/human/EPAR/nuceiva;https://www.ema.europa.eu/en/documents/product-information/nuceiva-epar-product-information_en.pdf;Daewoong Pharmaceutical Co. Limited | 35-14 Jeyakgongdan 4-gil | Hyangnam-eup | Hwaseong-si | Gyeonggi-do | 18623 | KOREA, REPUBLIC OF;Daewoong Pharmaceutical Co. Limited;Daewoong Pharmaceutical Co. Limited, 35-14 Jeyakgongdan 4-gil, Hyangnam-eup, Hwaseong-si, Gyeonggi-do, 18623, KOREA, REPUBLIC OF;South Korea;biological_active_substance;36.638392;127.6961188
NUCEIVA;Botulinum toxin type A;M03AX01;https://www.ema.europa.eu/en/medicines/human/EPAR/nuceiva;https://www.ema.europa.eu/en/documents/product-information/nuceiva-epar-product-information_en.pdf;Evolus Pharma B.V. | Apollolaan 151 | 1077 AR Amsterdam | NETHERLANDS;Evolus Pharma B.V;Evolus Pharma B.V., Apollolaan 151, 1077 AR Amsterdam, NETHERLANDS;Netherlands;batch_release;52.3730796;4.8924534
VYXEOS LIPOSOMAL (PREVIOUSLY VYXEOS);daunorubicin hydrochloride / cytarabine;L01XY01;https://www.ema.europa.eu/en/medicines/human/EPAR/vyxeos-liposomal;https://www.ema.europa.eu/en/documents/product-information/vyxeos-liposomal-epar-product-information_en.pdf;Jazz Pharmaceuticals Ireland Limited | 5th Floor | Waterloo Exchange | Waterloo Road | Dublin | D04 E5W7 | Ireland;Jazz Pharmaceuticals Ireland Limited;Jazz Pharmaceuticals Ireland Limited, 5th Floor, Waterloo Exchange, Waterloo Road, Dublin, D04 E5W7, Ireland;Ireland;batch_release;52.0600343;-0.347478
TEMOZOLOMIDE TEVA;temozolomide;L01AX03;https://www.ema.europa.eu/en/medicines/human/EPAR/temozolomide-teva;https://www.ema.europa.eu/en/documents/product-information/temozolomide-teva-epar-product-information_en.pdf;NerPharMa S.r.l. | Viale Pasteur, 10 | 20014 Nerviano (MI) | Italy;NerPharMa S.r.l;NerPharMa S.r.l., Viale Pasteur, 10, 20014 Nerviano (MI), Italy;Italy;batch_release;45.5536472;8.970719
TEMOZOLOMIDE TEVA;temozolomide;L01AX03;https://www.ema.europa.eu/en/medicines/human/EPAR/temozolomide-teva;https://www.ema.europa.eu/en/documents/product-information/temozolomide-teva-epar-product-information_en.pdf;Haupt Pharma Amareg GmbH | Donaustaufer Straβe 378 | 93055 Regensburg | Germany;Haupt Pharma Amareg GmbH;Haupt Pharma Amareg GmbH, Donaustaufer Straβe 378, 93055 Regensburg, Germany;Germany;batch_release;49.0195333;12.0974869
GHRYVELIN (PREVIOUSLY MACIMORELIN AETERNA ZENTARIS);macimorelin acetate;V04CD06;https://www.ema.europa.eu/en/medicines/human/EPAR/ghryvelin;https://www.ema.europa.eu/en/documents/product-information/ghryvelin-epar-product-information_en.pdf;Aeterna Zentaris GmbH | Weismuellerstrasse 50 | 60314 Frankfurt am Main | Germany;Aeterna Zentaris GmbH;Aeterna Zentaris GmbH, Weismuellerstrasse 50, 60314 Frankfurt am Main, Germany;Germany;batch_release;50.1106444;8.6820917
ONGLYZA;saxagliptin;A10BH03;https://www.ema.europa.eu/en/medicines/human/EPAR/onglyza;https://www.ema.europa.eu/en/documents/product-information/onglyza-epar-product-information_en.pdf;AstraZeneca AB | Gärtunavägen | SE-152 57 Södertälje | Sweden;AstraZeneca AB;AstraZeneca AB, Gärtunavägen, SE-152 57 Södertälje, Sweden;Sweden;batch_release;59.1850949;17.6672663
ONGLYZA;saxagliptin;A10BH03;https://www.ema.europa.eu/en/medicines/human/EPAR/onglyza;https://www.ema.europa.eu/en/documents/product-information/onglyza-epar-product-information_en.pdf;AstraZeneca UK Limited | Silk Road Business Park | Macclesfield | Cheshire | SK10 2NA | United Kingdom;AstraZeneca UK Limited;AstraZeneca UK Limited, Silk Road Business Park, Macclesfield, Cheshire, SK10 2NA, United Kingdom;United Kingdom;batch_release;53.2738199;-2.1131672
PLERIXAFOR ACCORD;Plerixafor;L03AX16;https://www.ema.europa.eu/en/medicines/human/EPAR/plerixafor-accord;https://www.ema.europa.eu/en/documents/product-information/plerixafor-accord-epar-product-information_en.pdf;Accord Healthcare Polska Sp.z o.o. | ul. Lutomierska 50, | 95-200 Pabianice, Łódzkie, Poland;Accord Healthcare Polska Sp.z o.o;Accord Healthcare Polska Sp.z o.o., ul. Lutomierska 50,, 95-200 Pabianice, Łódzkie, Poland;Poland;batch_release;51.4721678;19.3460637
PLERIXAFOR ACCORD;Plerixafor;L03AX16;https://www.ema.europa.eu/en/medicines/human/EPAR/plerixafor-accord;https://www.ema.europa.eu/en/documents/product-information/plerixafor-accord-epar-product-information_en.pdf;Laboratori Fundació Dau | C/ C, 12-14 Pol. Ind. | Zona Franca, Barcelona, 08040, | Spain;Laboratori Fundació Dau;Laboratori Fundació Dau, C/ C, 12-14 Pol. Ind., Zona Franca, Barcelona, 08040,, Spain;Spain;batch_release;39.3260685;-4.8379791
PLERIXAFOR ACCORD;Plerixafor;L03AX16;https://www.ema.europa.eu/en/medicines/human/EPAR/plerixafor-accord;https://www.ema.europa.eu/en/documents/product-information/plerixafor-accord-epar-product-information_en.pdf;Accord Healthcare B.V. | Winthontlaan 200, 3526KV Utrecht | The Netherlands;Accord Healthcare B.V;Accord Healthcare B.V., Winthontlaan 200, 3526KV Utrecht, The Netherlands;Netherlands;batch_release;52.0597107;5.108845
PLERIXAFOR ACCORD;Plerixafor;L03AX16;https://www.ema.europa.eu/en/medicines/human/EPAR/plerixafor-accord;https://www.ema.europa.eu/en/documents/product-information/plerixafor-accord-epar-product-information_en.pdf;Pharmadox Healthcare Limited | KW20A Kordin Industrial Park, Paola, PLA 3000, | Malta;Pharmadox Healthcare Limited;Pharmadox Healthcare Limited, KW20A Kordin Industrial Park, Paola, PLA 3000,, Malta;Malta;batch_release;38.6445866;0.0547042
MIRAPEXIN;pramipexole dihydrochloride monohydrate;N04BC05;https://www.ema.europa.eu/en/medicines/human/EPAR/mirapexin;https://www.ema.europa.eu/en/documents/product-information/mirapexin-epar-product-information_en.pdf;Boehringer Ingelheim Pharma GmbH & Co. KG | Binger Strasse 173 | 55216 Ingelheim am Rhein | Germany;Boehringer Ingelheim Pharma GmbH & Co. KG;Boehringer Ingelheim Pharma GmbH & Co. KG, Binger Strasse 173, 55216 Ingelheim am Rhein, Germany;Germany;batch_release;49.9752749;8.0547274
MIRAPEXIN;pramipexole dihydrochloride monohydrate;N04BC05;https://www.ema.europa.eu/en/medicines/human/EPAR/mirapexin;https://www.ema.europa.eu/en/documents/product-information/mirapexin-epar-product-information_en.pdf;Rottendorf Pharma GmbH | Ostenfelder Strasse 51 –61 | 59320 Ennigerloh | Germany;Rottendorf Pharma GmbH;Rottendorf Pharma GmbH, Ostenfelder Strasse 51 –61, 59320 Ennigerloh, Germany;Germany;batch_release;51.8359553;8.0255988
MIRAPEXIN;pramipexole dihydrochloride monohydrate;N04BC05;https://www.ema.europa.eu/en/medicines/human/EPAR/mirapexin;https://www.ema.europa.eu/en/documents/product-information/mirapexin-epar-product-information_en.pdf;Boehringer Ingelheim France | 100-104 avenue de France;Boehringer Ingelheim France;Boehringer Ingelheim France, 100-104 avenue de France;France;batch_release;43.5950685;1.3910759
MIRAPEXIN;pramipexole dihydrochloride monohydrate;N04BC05;https://www.ema.europa.eu/en/medicines/human/EPAR/mirapexin;https://www.ema.europa.eu/en/documents/product-information/mirapexin-epar-product-information_en.pdf;75013 Paris | France;75013 Paris;75013 Paris, France;France;batch_release;48.8298445;2.3630439
PIRFENIDONE AXUNIO (PREVIOUSLY PIRFENIDONE AET);Pirfenidone;L04AX05;https://www.ema.europa.eu/en/medicines/human/EPAR/pirfenidone-axunio;https://www.ema.europa.eu/en/documents/product-information/pirfenidone-axunio-epar-product-information_en.pdf;Delorbis Pharmaceuticals Ltd. | 17 Athinon str. Ergates Industrial Area | 2643 Ergates, Lefkosia | Cyprus;Delorbis Pharmaceuticals Ltd;Delorbis Pharmaceuticals Ltd., 17 Athinon str. Ergates Industrial Area, 2643 Ergates, Lefkosia, Cyprus;Cyprus;batch_release;35.1746503;33.3638783
SIFROL;pramipexole dihydrochloride monohydrate;N04BC05;https://www.ema.europa.eu/en/medicines/human/EPAR/sifrol;https://www.ema.europa.eu/en/documents/product-information/sifrol-epar-product-information_en.pdf;Boehringer Ingelheim Pharma GmbH & Co. KG | Binger Strasse 173 | 55216 Ingelheim am Rhein | Germany;Boehringer Ingelheim Pharma GmbH & Co. KG;Boehringer Ingelheim Pharma GmbH & Co. KG, Binger Strasse 173, 55216 Ingelheim am Rhein, Germany;Germany;batch_release;49.9752749;8.0547274
SIFROL;pramipexole dihydrochloride monohydrate;N04BC05;https://www.ema.europa.eu/en/medicines/human/EPAR/sifrol;https://www.ema.europa.eu/en/documents/product-information/sifrol-epar-product-information_en.pdf;Rottendorf Pharma GmbH | Ostenfelder Strasse 51 –61 | 59320 Ennigerloh | Germany;Rottendorf Pharma GmbH;Rottendorf Pharma GmbH, Ostenfelder Strasse 51 –61, 59320 Ennigerloh, Germany;Germany;batch_release;51.8359553;8.0255988
SIFROL;pramipexole dihydrochloride monohydrate;N04BC05;https://www.ema.europa.eu/en/medicines/human/EPAR/sifrol;https://www.ema.europa.eu/en/documents/product-information/sifrol-epar-product-information_en.pdf;Boehringer Ingelheim France | 100-104 avenue de France;Boehringer Ingelheim France;Boehringer Ingelheim France, 100-104 avenue de France;France;batch_release;43.5950685;1.3910759
SIFROL;pramipexole dihydrochloride monohydrate;N04BC05;https://www.ema.europa.eu/en/medicines/human/EPAR/sifrol;https://www.ema.europa.eu/en/documents/product-information/sifrol-epar-product-information_en.pdf;75013 Paris | France;75013 Paris;75013 Paris, France;France;batch_release;48.8298445;2.3630439
ELADYNOS;abaloparatide;H05AA04;https://www.ema.europa.eu/en/medicines/human/EPAR/eladynos;https://www.ema.europa.eu/en/documents/product-information/eladynos-epar-product-information_en.pdf;Theramex Poland Sp. z o. o. | Amsterdam Building, | ul. Poleczki 35, | 02-822 Warszawa | Poland;Theramex Poland Sp. z o. o;Theramex Poland Sp. z o. o., Amsterdam Building,, ul. Poleczki 35,, 02-822 Warszawa, Poland;Poland;batch_release;52.1552205;21.0053071
RANEXA (PREVIOUSLY LATIXA);ranolazine;C01EB18;https://www.ema.europa.eu/en/medicines/human/EPAR/ranexa;https://www.ema.europa.eu/en/documents/product-information/ranexa-epar-product-information_en.pdf;Menarini - Von Heyden GmbH | Leipziger Straβe 7-13 | 01097 Dresden | Germany;Menarini - Von Heyden GmbH;Menarini - Von Heyden GmbH, Leipziger Straβe 7-13, 01097 Dresden, Germany;Germany;batch_release;51.0493286;13.7381437
RANEXA (PREVIOUSLY LATIXA);ranolazine;C01EB18;https://www.ema.europa.eu/en/medicines/human/EPAR/ranexa;https://www.ema.europa.eu/en/documents/product-information/ranexa-epar-product-information_en.pdf;Berlin-Chemie AG | Glienicker Weg 125 | 12489 Berlin | Germany;Berlin-Chemie AG;Berlin-Chemie AG, Glienicker Weg 125, 12489 Berlin, Germany;Germany;batch_release;52.5173885;13.3951309
LONSURF;trifluridine / tipiracil hydrochloride;L01BC59;https://www.ema.europa.eu/en/medicines/human/EPAR/lonsurf;https://www.ema.europa.eu/en/documents/product-information/lonsurf-epar-product-information_en.pdf;Les Laboratoires Servier Industrie | 905, route de Saran | 45520 Gidy | France;Les Laboratoires Servier Industrie;Les Laboratoires Servier Industrie, 905, route de Saran, 45520 Gidy, France;France;batch_release;47.9899429;1.8368508
LONSURF;trifluridine / tipiracil hydrochloride;L01BC59;https://www.ema.europa.eu/en/medicines/human/EPAR/lonsurf;https://www.ema.europa.eu/en/documents/product-information/lonsurf-epar-product-information_en.pdf;Servier (Ireland) Industries Limited | Gorey Road, | Arklow, | Co. Wicklow, | Y14 E284, | Ireland;Servier (Ireland) Industries Limited;Servier (Ireland) Industries Limited, Gorey Road,, Arklow,, Co. Wicklow,, Y14 E284,, Ireland;Ireland;batch_release;52.0600343;-0.347478
NIAPELF;paliperidone palmitate;N05AX13;https://www.ema.europa.eu/en/medicines/human/EPAR/niapelf;https://www.ema.europa.eu/en/documents/product-information/niapelf-epar-product-information_en.pdf;Neuraxpharm Pharmaceuticals, S.L. | Avda. Barcelona 69 | 08970 Sant Joan Despí | Barcelona - Spain | neuraxpharm Arzneimittel GmbH | Elisabeth-Selbert-Straße 23 | 40764 Langenfeld - Germany;Neuraxpharm Pharmaceuticals, S.L;Neuraxpharm Pharmaceuticals, S.L., Avda. Barcelona 69, 08970 Sant Joan Despí, Barcelona - Spain, neuraxpharm Arzneimittel GmbH, Elisabeth-Selbert-Straße 23, 40764 Langenfeld - Germany;Germany;batch_release;50.8671855;7.0075347
ERTAPENEM SUN;ertapenem sodium;;https://www.ema.europa.eu/en/medicines/human/EPAR/ertapenem-sun;https://www.ema.europa.eu/en/documents/product-information/ertapenem-sun-epar-product-information_en.pdf;Sun Pharmaceutical Industries Europe B.V. | Polarisavenue 87 | 2132JH Hoofddorp | The Netherlands;Sun Pharmaceutical Industries Europe B.V;Sun Pharmaceutical Industries Europe B.V., Polarisavenue 87, 2132JH Hoofddorp, The Netherlands;Netherlands;batch_release;52.2932042;4.712944
ERTAPENEM SUN;ertapenem sodium;;https://www.ema.europa.eu/en/medicines/human/EPAR/ertapenem-sun;https://www.ema.europa.eu/en/documents/product-information/ertapenem-sun-epar-product-information_en.pdf;Terapia S.A. | Str. Fabricii nr. 124 | Cluj-Napoca, 400632 | Romania;Terapia S.A;Terapia S.A., Str. Fabricii nr. 124, Cluj-Napoca, 400632, Romania;Romania;batch_release;45.9852129;24.6859225
XIMLUCI;ranibizumab;S01LA04;https://www.ema.europa.eu/en/medicines/human/EPAR/ximluci;https://www.ema.europa.eu/en/documents/product-information/ximluci-epar-product-information_en.pdf;UAB Biotechnologinės farmacijos centras Biotechpharma | Mokslininku str. 4 | 08412 Vilnius | Lithuania;UAB Biotechnologinės farmacijos centras Biotechpharma;UAB Biotechnologinės farmacijos centras Biotechpharma, Mokslininku str. 4, 08412 Vilnius, Lithuania;Lithuania;biological_active_substance;54.6870458;25.2829111
XIMLUCI;ranibizumab;S01LA04;https://www.ema.europa.eu/en/medicines/human/EPAR/ximluci;https://www.ema.europa.eu/en/documents/product-information/ximluci-epar-product-information_en.pdf;STADA Arzneimittel AG | Stadastrasse 2-18 | 61118 Bad Vilbel | Germany;STADA Arzneimittel AG;STADA Arzneimittel AG, Stadastrasse 2-18, 61118 Bad Vilbel, Germany;Germany;batch_release;50.19339;8.74918
CLOPIDOGREL RATIOPHARM;clopidogrel (as hydrogen sulfate);B01AC04;https://www.ema.europa.eu/en/medicines/human/EPAR/clopidogrel-ratiopharm;https://www.ema.europa.eu/en/documents/product-information/clopidogrel-ratiopharm-epar-product-information_en.pdf;TEVA Pharmaceutical Works Private Limited Company | Pallagi út 13 | 4042 Debrecen | Hungary;TEVA Pharmaceutical Works Private Limited Company;TEVA Pharmaceutical Works Private Limited Company, Pallagi út 13, 4042 Debrecen, Hungary;Hungary;batch_release;47.531399;21.6259782
CLOPIDOGREL RATIOPHARM;clopidogrel (as hydrogen sulfate);B01AC04;https://www.ema.europa.eu/en/medicines/human/EPAR/clopidogrel-ratiopharm;https://www.ema.europa.eu/en/documents/product-information/clopidogrel-ratiopharm-epar-product-information_en.pdf;Merckle GmbH | Ludwig-Merckle-Straße 3 | 89143 Blaubeuren | Germany;Merckle GmbH;Merckle GmbH, Ludwig-Merckle-Straße 3, 89143 Blaubeuren, Germany;Germany;batch_release;48.4121233;9.7847091
CLOPIDOGREL RATIOPHARM;clopidogrel (as hydrogen sulfate);B01AC04;https://www.ema.europa.eu/en/medicines/human/EPAR/clopidogrel-ratiopharm;https://www.ema.europa.eu/en/documents/product-information/clopidogrel-ratiopharm-epar-product-information_en.pdf;Balkanpharma Dupnitsa AD | 3 Samokovsko Shosse Str., | Dupnitsa 2600, | Bulgaria;Balkanpharma Dupnitsa AD;Balkanpharma Dupnitsa AD, 3 Samokovsko Shosse Str.,, Dupnitsa 2600,, Bulgaria;Bulgaria;batch_release;42.2628362;23.1143551
CUPRIOR;trientine tetrahydrochloride;A16AX;https://www.ema.europa.eu/en/medicines/human/EPAR/cuprior;https://www.ema.europa.eu/en/documents/product-information/cuprior-epar-product-information_en.pdf;Delpharm Evreux | 5 rue du Guesclin | 27000 Evreux | France;Delpharm Evreux;Delpharm Evreux, 5 rue du Guesclin, 27000 Evreux, France;France;batch_release;49.0181261;1.1733837
EXBLIFEP;cefepime dihydrochloride monohydrate / Enmetazobactam;J01DE51;https://www.ema.europa.eu/en/medicines/human/EPAR/exblifep;https://www.ema.europa.eu/en/documents/product-information/exblifep-epar-product-information_en.pdf;Infosaúde - Instituto De Formação E Inovação Em Saúde S.A. | Rua Das Ferrarias Del Rei, | nº6 - Urbanização da Fábrica da Pólvora, | Barcarena, | 2730-269, | Portugal;Infosaúde - Instituto De Formação E Inovação Em Saúde S.A;Infosaúde - Instituto De Formação E Inovação Em Saúde S.A., Rua Das Ferrarias Del Rei,, nº6 - Urbanização da Fábrica da Pólvora,, Barcarena,, 2730-269,, Portugal;Portugal;batch_release;38.750976;-9.1521822
ZALASTA;olanzapine;N05AH03;https://www.ema.europa.eu/en/medicines/human/EPAR/zalasta;https://www.ema.europa.eu/en/documents/product-information/zalasta-epar-product-information_en.pdf;KRKA, d.d., Novo mesto | Šmarješka cesta 6 | 8501 Novo mesto | Slovenia;KRKA, d.d., Novo mesto;KRKA, d.d., Novo mesto, Šmarješka cesta 6, 8501 Novo mesto, Slovenia;Slovenia;batch_release;45.8040475;15.1696684
ZALASTA;olanzapine;N05AH03;https://www.ema.europa.eu/en/medicines/human/EPAR/zalasta;https://www.ema.europa.eu/en/documents/product-information/zalasta-epar-product-information_en.pdf;KRKA-POLSKASp. z o.o. | ul. Równoległa 5 | 02-235 Warszawa | Poland;KRKA-POLSKASp. z o.o;KRKA-POLSKASp. z o.o., ul. Równoległa 5, 02-235 Warszawa, Poland;Poland;batch_release;52.1979349;20.942029
ZALASTA;olanzapine;N05AH03;https://www.ema.europa.eu/en/medicines/human/EPAR/zalasta;https://www.ema.europa.eu/en/documents/product-information/zalasta-epar-product-information_en.pdf;TAD Pharma GmbH | Heinz-Lohmann-Straße 5 | 27472 Cuxhaven | Germany;TAD Pharma GmbH;TAD Pharma GmbH, Heinz-Lohmann-Straße 5, 27472 Cuxhaven, Germany;Germany;batch_release;53.86878;8.698286
CLOPIDOGREL TEVA (HYDROGEN SULPHATE);clopidogrel (as hydrogen sulfate);B01AC04;https://www.ema.europa.eu/en/medicines/human/EPAR/clopidogrel-teva-hydrogen-sulphate;https://www.ema.europa.eu/en/documents/product-information/clopidogrel-teva-hydrogen-sulphate-epar-product-information_en.pdf;TEVA Pharmaceutical Works Private Limited Company | Pallagi út 13 | 4042 Debrecen | Hungary;TEVA Pharmaceutical Works Private Limited Company;TEVA Pharmaceutical Works Private Limited Company, Pallagi út 13, 4042 Debrecen, Hungary;Hungary;batch_release;47.531399;21.6259782
CLOPIDOGREL TEVA (HYDROGEN SULPHATE);clopidogrel (as hydrogen sulfate);B01AC04;https://www.ema.europa.eu/en/medicines/human/EPAR/clopidogrel-teva-hydrogen-sulphate;https://www.ema.europa.eu/en/documents/product-information/clopidogrel-teva-hydrogen-sulphate-epar-product-information_en.pdf;Merckle GmbH | Ludwig-Merckle-Straße 3 | 89143 Blaubeuren | Germany;Merckle GmbH;Merckle GmbH, Ludwig-Merckle-Straße 3, 89143 Blaubeuren, Germany;Germany;batch_release;48.4121233;9.7847091
CLOPIDOGREL TEVA (HYDROGEN SULPHATE);clopidogrel (as hydrogen sulfate);B01AC04;https://www.ema.europa.eu/en/medicines/human/EPAR/clopidogrel-teva-hydrogen-sulphate;https://www.ema.europa.eu/en/documents/product-information/clopidogrel-teva-hydrogen-sulphate-epar-product-information_en.pdf;Balkanpharma Dupnitsa AD | 3 Samokovsko Shosse Str., | Dupnitsa 2600, | Bulgaria;Balkanpharma Dupnitsa AD;Balkanpharma Dupnitsa AD, 3 Samokovsko Shosse Str.,, Dupnitsa 2600,, Bulgaria;Bulgaria;batch_release;42.2628362;23.1143551
FUZEON;enfuvirtide;J05AX07;https://www.ema.europa.eu/en/medicines/human/EPAR/fuzeon;https://www.ema.europa.eu/en/documents/product-information/fuzeon-epar-product-information_en.pdf;Roche Pharma AG, Emil-Barrell-Str. 1, D-79639 Grenzach-Wyhlen, Germany;Roche Pharma AG;Roche Pharma AG, Emil-Barrell-Str. 1, D-79639 Grenzach-Wyhlen, Germany;Germany;batch_release;47.5528548;7.6737981
RYEQO;relugolix / norethisterone acetate / estradiol hemihydrate;H01CC54;https://www.ema.europa.eu/en/medicines/human/EPAR/ryeqo;https://www.ema.europa.eu/en/documents/product-information/ryeqo-epar-product-information_en.pdf;Gedeon Richter Plc. | Gyömrői út 19-21, | 1103 Budapest, | Hungary;Gedeon Richter Plc;Gedeon Richter Plc., Gyömrői út 19-21,, 1103 Budapest,, Hungary;Hungary;batch_release;47.4813896;19.1457723
MULPLEO (PREVIOUSLY LUSUTROMBOPAG SHIONOGI);Lusutrombopag;B02BX;https://www.ema.europa.eu/en/medicines/human/EPAR/mulpleo;https://www.ema.europa.eu/en/documents/product-information/mulpleo-epar-product-information_en.pdf;Shionogi B.V. | Herengracht 464 | 1017CA | Amsterdam | The Netherlands;Shionogi B.V;Shionogi B.V., Herengracht 464, 1017CA, Amsterdam, The Netherlands;Netherlands;batch_release;52.3730796;4.8924534
AMBIRIX;hepatitis A virus (inactivated) / hepatitis B surface antigen;J07BC20;https://www.ema.europa.eu/en/medicines/human/EPAR/ambirix;https://www.ema.europa.eu/en/documents/product-information/ambirix-epar-product-information_en.pdf;GlaxoSmithKline Biologicals s.a. | Parc de la Noire Epine | Avenue Fleming 20 | 1300 Wavre | Belgium;GlaxoSmithKline Biologicals s.a;GlaxoSmithKline Biologicals s.a., Parc de la Noire Epine, Avenue Fleming 20, 1300 Wavre, Belgium;Belgium;biological_active_substance;50.7169694;4.610416
AMBIRIX;hepatitis A virus (inactivated) / hepatitis B surface antigen;J07BC20;https://www.ema.europa.eu/en/medicines/human/EPAR/ambirix;https://www.ema.europa.eu/en/documents/product-information/ambirix-epar-product-information_en.pdf;GlaxoSmithKline Biologicals s.a. | Rue de l’Institut 89 | 1330 Rixensart | Belgium;GlaxoSmithKline Biologicals s.a;GlaxoSmithKline Biologicals s.a., Rue de l’Institut 89, 1330 Rixensart, Belgium;Belgium;batch_release;50.7122566;4.5216218
TWINRIX ADULT;hepatitis A virus (inactivated) / hepatitis B surface antigen;J07BC20;https://www.ema.europa.eu/en/medicines/human/EPAR/twinrix-adult;https://www.ema.europa.eu/en/documents/product-information/twinrix-adult-epar-product-information_en.pdf;GlaxoSmithKline Biologicals s.a. | Parc de la Noire Epine | Avenue Fleming 20 | 1300 Wavre | Belgium;GlaxoSmithKline Biologicals s.a;GlaxoSmithKline Biologicals s.a., Parc de la Noire Epine, Avenue Fleming 20, 1300 Wavre, Belgium;Belgium;biological_active_substance;50.7169694;4.610416
TWINRIX ADULT;hepatitis A virus (inactivated) / hepatitis B surface antigen;J07BC20;https://www.ema.europa.eu/en/medicines/human/EPAR/twinrix-adult;https://www.ema.europa.eu/en/documents/product-information/twinrix-adult-epar-product-information_en.pdf;GlaxoSmithKline Biologicals s.a. | Rue de l’Institut 89, | 1330 Rixensart | Belgium;GlaxoSmithKline Biologicals s.a;GlaxoSmithKline Biologicals s.a., Rue de l’Institut 89,, 1330 Rixensart, Belgium;Belgium;batch_release;50.7122566;4.5216218
TWINRIX PAEDIATRIC;hepatitis A virus (inactivated) / hepatitis B surface antigen;J07BC20;https://www.ema.europa.eu/en/medicines/human/EPAR/twinrix-paediatric;https://www.ema.europa.eu/en/documents/product-information/twinrix-paediatric-epar-product-information_en.pdf;GlaxoSmithKline Biologicals s.a. | Parc de la Noire Epine | Avenue Fleming 20 | 1300 Wavre | Belgium;GlaxoSmithKline Biologicals s.a;GlaxoSmithKline Biologicals s.a., Parc de la Noire Epine, Avenue Fleming 20, 1300 Wavre, Belgium;Belgium;biological_active_substance;50.7169694;4.610416
TWINRIX PAEDIATRIC;hepatitis A virus (inactivated) / hepatitis B surface antigen;J07BC20;https://www.ema.europa.eu/en/medicines/human/EPAR/twinrix-paediatric;https://www.ema.europa.eu/en/documents/product-information/twinrix-paediatric-epar-product-information_en.pdf;GlaxoSmithKline Biologicals s.a. | Rue de l’Institut 89, | 1330 Rixensart | Belgium;GlaxoSmithKline Biologicals s.a;GlaxoSmithKline Biologicals s.a., Rue de l’Institut 89,, 1330 Rixensart, Belgium;Belgium;batch_release;50.7122566;4.5216218
MIXTARD;Insulin human;A10AD01;https://www.ema.europa.eu/en/medicines/human/EPAR/mixtard;https://www.ema.europa.eu/en/documents/product-information/mixtard-epar-product-information_en.pdf;Novo Nordisk A/S Novo Nordisk A/S | Novo Allé Hallas Allé | DK-2880 Bagsværd DK-4400 Kalundborg | Denmark Denmark;Novo Nordisk A/S Novo Nordisk A/S;Novo Nordisk A/S Novo Nordisk A/S, Novo Allé Hallas Allé, DK-2880 Bagsværd DK-4400 Kalundborg, Denmark Denmark;Denmark;biological_active_substance;55.670249;10.3333283
MIXTARD;Insulin human;A10AD01;https://www.ema.europa.eu/en/medicines/human/EPAR/mixtard;https://www.ema.europa.eu/en/documents/product-information/mixtard-epar-product-information_en.pdf;Mixtard 30 InnoLet and Mixtard 50 Penfill: | Novo Nordisk A/S | Novo Allé | DK-2880 Bagsværd | Denmark;Mixtard 30 InnoLet and Mixtard 50 Penfill:;Mixtard 30 InnoLet and Mixtard 50 Penfill:, Novo Nordisk A/S, Novo Allé, DK-2880 Bagsværd, Denmark;Denmark;batch_release;55.7583936;12.4573112
MIXTARD;Insulin human;A10AD01;https://www.ema.europa.eu/en/medicines/human/EPAR/mixtard;https://www.ema.europa.eu/en/documents/product-information/mixtard-epar-product-information_en.pdf;Mixtard 30 vial, Penfill and FlexPen: | Novo Nordisk A/S | Novo Allé | DK-2880 Bagsværd | Denmark;Mixtard 30 vial, Penfill and FlexPen:;Mixtard 30 vial, Penfill and FlexPen:, Novo Nordisk A/S, Novo Allé, DK-2880 Bagsværd, Denmark;Denmark;batch_release;55.7583936;12.4573112
MIXTARD;Insulin human;A10AD01;https://www.ema.europa.eu/en/medicines/human/EPAR/mixtard;https://www.ema.europa.eu/en/documents/product-information/mixtard-epar-product-information_en.pdf;Novo Nordisk Production SAS | 45, Avenue d’Orléans | F-28000 Chartres | France;Novo Nordisk Production SAS;Novo Nordisk Production SAS, 45, Avenue d’Orléans, F-28000 Chartres, France;France;batch_release;48.4438601;1.4881434
TEGSEDI;inotersen sodium;N07;https://www.ema.europa.eu/en/medicines/human/EPAR/tegsedi;https://www.ema.europa.eu/en/documents/product-information/tegsedi-epar-product-information_en.pdf;ABF Pharmaceutical Services GmbH | Brunnerstraße 63/18-19 | 1230 Vienna | AUSTRIA;ABF Pharmaceutical Services GmbH;ABF Pharmaceutical Services GmbH, Brunnerstraße 63/18-19, 1230 Vienna, AUSTRIA;Austria;batch_release;48.2083537;16.3725042
