atc_code,mfr_company,mfr_country,manufacturer_step,source,level1_code,level1_name
N02AA01,STADA Arzneimittel Aktiengesellschaft - Geschäftsanschrift -,Germany,2,germany,N,Nervous system
N02AA01,MacFarlan Smith Limited (BS 2),United Kingdom,1,germany,N,Nervous system
N02AA01,Alcaliber S.A.U. (BS 1),Spain,1,germany,N,Nervous system
N02AA01,S.A.L.A.R.S. S.p.A. (BS 1),Italy,1,germany,N,Nervous system
N02AA01,ALIUD PHARMA GmbH,Germany,1,germany,N,Nervous system
N02AA01,STADA Arzneimittel Aktiengesellschaft - Geschäftsanschrift -,Germany,2,germany,N,Nervous system
N02AA01,S.A.L.A.R.S. S.p.A. (BS 1),Italy,1,germany,N,Nervous system
N02AA01,MacFarlan Smith Limited (BS 2),United Kingdom,1,germany,N,Nervous system
N02AA01,Alcaliber S.A.U. (BS 1),Spain,1,germany,N,Nervous system
N02AA01,ALIUD PHARMA GmbH,Germany,1,germany,N,Nervous system
N02AA01,STADA Arzneimittel Aktiengesellschaft - Geschäftsanschrift -,Germany,2,germany,N,Nervous system
N02AA01,S.A.L.A.R.S. S.p.A. (BS 1),Italy,1,germany,N,Nervous system
N02AA01,MacFarlan Smith Limited (BS 2),United Kingdom,1,germany,N,Nervous system
N02AA01,Alcaliber S.A.U. (BS 1),Spain,1,germany,N,Nervous system
N02AA01,ALIUD PHARMA GmbH,Germany,1,germany,N,Nervous system
N02AA01,"AS ""Kalceks"" Beiname: JSC ""Kalceks""",Latvia,2,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited (BS 2),United Kingdom,1,germany,N,Nervous system
N02AA01,EVER Pharma GmbH,Germany,1,germany,N,Nervous system
N02AA01,Grindeks Kalceks Deutschland GmbH,Germany,1,germany,N,Nervous system
N02AA01,"AS ""Kalceks"" Beiname: JSC ""Kalceks""",Latvia,2,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited (BS 2),United Kingdom,1,germany,N,Nervous system
N02AA01,EVER Pharma GmbH,Germany,1,germany,N,Nervous system
N02AA01,Grindeks Kalceks Deutschland GmbH,Germany,1,germany,N,Nervous system
N02AA01,Salutas Pharma GmbH,Germany,2,germany,N,Nervous system
N02AA01,MacFarlan Smith Limited - Geschäftsanschrift -,United Kingdom,1,germany,N,Nervous system
N02AA01,Salutas Pharma GmbH,Germany,2,germany,N,Nervous system
N02AA01,MacFarlan Smith Limited - Geschäftsanschrift -,United Kingdom,1,germany,N,Nervous system
N02AA01,Salutas Pharma GmbH,Germany,2,germany,N,Nervous system
N02AA01,MacFarlan Smith Limited - Geschäftsanschrift -,United Kingdom,1,germany,N,Nervous system
N02AA01,Salutas Pharma GmbH,Germany,2,germany,N,Nervous system
N02AA01,MacFarlan Smith Limited - Geschäftsanschrift -,United Kingdom,1,germany,N,Nervous system
N02AA01,Teva Gyógyszergyár Zrt.,Hungary,2,germany,N,Nervous system
N02AA01,"""JUTA"" Pharma GmbH",Germany,2,germany,N,Nervous system
N02AA01,MacFarlan Smith Limited - Geschäftsanschrift -,United Kingdom,1,germany,N,Nervous system
N02AA01,Teva Gyógyszergyár Zrt.,Hungary,2,germany,N,Nervous system
N02AA01,"""JUTA"" Pharma GmbH",Germany,2,germany,N,Nervous system
N02AA01,MacFarlan Smith Limited - Geschäftsanschrift -,United Kingdom,1,germany,N,Nervous system
N02AA01,Losan Pharma GmbH,Germany,2,germany,N,Nervous system
N02AA01,"""JUTA"" Pharma GmbH",Germany,2,germany,N,Nervous system
N02AA01,MacFarlan Smith Limited - Geschäftsanschrift -,United Kingdom,1,germany,N,Nervous system
N02AA01,"""JUTA"" Pharma GmbH",Germany,2,germany,N,Nervous system
N02AA01,Teva Gyógyszergyár Zrt.,Hungary,2,germany,N,Nervous system
N02AA01,MacFarlan Smith Limited - Geschäftsanschrift -,United Kingdom,1,germany,N,Nervous system
N02AA01,"""JUTA"" Pharma GmbH",Germany,2,germany,N,Nervous system
N02AA01,Teva Gyógyszergyár Zrt.,Hungary,2,germany,N,Nervous system
N02AA01,MacFarlan Smith Limited - Geschäftsanschrift -,United Kingdom,1,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd",Switzerland,1,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd",Switzerland,1,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd",Switzerland,1,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd",Switzerland,1,germany,N,Nervous system
N02AA01,STADA Arzneimittel Aktiengesellschaft - Geschäftsanschrift -,Germany,2,germany,N,Nervous system
N02AA01,MacFarlan Smith Limited (BS 2),United Kingdom,1,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd",Switzerland,1,germany,N,Nervous system
N02AA01,STADAPHARM GmbH,Germany,1,germany,N,Nervous system
N02AA01,STADA Arzneimittel Aktiengesellschaft - Geschäftsanschrift -,Germany,2,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd",Switzerland,1,germany,N,Nervous system
N02AA01,MacFarlan Smith Limited (BS 2),United Kingdom,1,germany,N,Nervous system
N02AA01,STADAPHARM GmbH,Germany,1,germany,N,Nervous system
N02AA01,STADA Arzneimittel Aktiengesellschaft,Germany,2,germany,N,Nervous system
N02AA01,STADA Arzneimittel Aktiengesellschaft,Germany,2,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd",Switzerland,1,germany,N,Nervous system
N02AA01,MacFarlan Smith Limited - Geschäftsanschrift -,United Kingdom,1,germany,N,Nervous system
N02AA01,STADAPHARM GmbH,Germany,1,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,STADA Arzneimittel Aktiengesellschaft,Germany,2,germany,N,Nervous system
N02AA01,STADA Arzneimittel Aktiengesellschaft,Germany,2,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd",Switzerland,1,germany,N,Nervous system
N02AA01,MacFarlan Smith Limited - Geschäftsanschrift -,United Kingdom,1,germany,N,Nervous system
N02AA01,STADAPHARM GmbH,Germany,1,germany,N,Nervous system
N02AA01,STADA Arzneimittel Aktiengesellschaft - Geschäftsanschrift -,Germany,2,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd",Switzerland,1,germany,N,Nervous system
N02AA01,MacFarlan Smith Limited (BS 2),United Kingdom,1,germany,N,Nervous system
N02AA01,STADAPHARM GmbH,Germany,1,germany,N,Nervous system
N02AA01,STADA Arzneimittel Aktiengesellschaft,Germany,2,germany,N,Nervous system
N02AA01,STADA Arzneimittel Aktiengesellschaft,Germany,2,germany,N,Nervous system
N02AA01,MacFarlan Smith Limited - Geschäftsanschrift -,United Kingdom,1,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd",Switzerland,1,germany,N,Nervous system
N02AA01,STADAPHARM GmbH,Germany,1,germany,N,Nervous system
N02AA01,STADA Arzneimittel Aktiengesellschaft - Geschäftsanschrift -,Germany,2,germany,N,Nervous system
N02AA01,MacFarlan Smith Limited (BS 2),United Kingdom,1,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd",Switzerland,1,germany,N,Nervous system
N02AA01,STADAPHARM GmbH,Germany,1,germany,N,Nervous system
N02AA01,Aristo Pharma GmbH,Germany,2,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd",Switzerland,1,germany,N,Nervous system
N02AA01,MacFarlan Smith Limited - Geschäftsanschrift -,United Kingdom,1,germany,N,Nervous system
N02AA01,Aristo Pharma GmbH,Germany,2,germany,N,Nervous system
N02AA01,MacFarlan Smith Limited - Geschäftsanschrift -,United Kingdom,1,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd",Switzerland,1,germany,N,Nervous system
N02AA01,Aristo Pharma GmbH,Germany,2,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd (BS 1)",Switzerland,1,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd",Switzerland,1,germany,N,Nervous system
N02AA01,MacFarlan Smith Limited - Geschäftsanschrift -,United Kingdom,1,germany,N,Nervous system
N02AA01,Aristo Pharma GmbH,Germany,2,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd",Switzerland,1,germany,N,Nervous system
N02AA01,Aristo Pharma GmbH,Germany,2,germany,N,Nervous system
N02AA01,MacFarlan Smith Limited - Geschäftsanschrift -,United Kingdom,1,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd",Switzerland,1,germany,N,Nervous system
N02AA01,Aristo Pharma GmbH,Germany,2,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd",Switzerland,1,germany,N,Nervous system
N02AA01,MacFarlan Smith Limited - Geschäftsanschrift -,United Kingdom,1,germany,N,Nervous system
N02AA01,Aristo Pharma GmbH,Germany,2,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd",Switzerland,1,germany,N,Nervous system
N02AA01,MacFarlan Smith Limited - Geschäftsanschrift -,United Kingdom,1,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd (BS 1)",Switzerland,1,germany,N,Nervous system
N02AA01,Aristo Pharma GmbH,Germany,2,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd",Switzerland,1,germany,N,Nervous system
N02AA01,Aristo Pharma GmbH,Germany,2,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd",Switzerland,1,germany,N,Nervous system
N02AA01,MacFarlan Smith Limited - Geschäftsanschrift -,United Kingdom,1,germany,N,Nervous system
N02AA01,Extractum Pharma Co. Ltd.,Hungary,2,germany,N,Nervous system
N02AA01,Extractum Pharma Co. Ltd. (BS 1),Hungary,2,germany,N,Nervous system
N02AA01,Extractum Pharma Co. Ltd.,Hungary,2,germany,N,Nervous system
N02AA01,Alcaliber S.A.U. (BS 1),Spain,1,germany,N,Nervous system
N02AA01,S.A.L.A.R.S. S.p.A. (BS 1),Italy,1,germany,N,Nervous system
N02AA01,Extractum Pharma Co. Ltd.,Hungary,2,germany,N,Nervous system
N02AA01,Extractum Pharma Co. Ltd. (BS 1),Hungary,2,germany,N,Nervous system
N02AA01,Extractum Pharma Co. Ltd.,Hungary,2,germany,N,Nervous system
N02AA01,S.A.L.A.R.S. S.p.A. (BS 1),Italy,1,germany,N,Nervous system
N02AA01,Alcaliber S.A.U. (BS 1),Spain,1,germany,N,Nervous system
N02AA01,Aristo Pharma GmbH,Germany,2,germany,N,Nervous system
N02AA01,Saneca Pharmaceuticals a.s. (BS 1),Slovakia,1,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,"Laboratórios Basi - Indústria Farmaceutica, S.A. (BS 1)",Portugal,2,germany,N,Nervous system
N02AA01,"Laboratórios Basi - Indústria Farmaceutica, S.A.",Portugal,2,germany,N,Nervous system
N02AA01,Alcaliber S.A.U. (BS 1),Spain,1,germany,N,Nervous system
N02AA01,Sun Pharmaceutical Industries (Australia) Pty Ltd. (BS 1),Australia,1,germany,N,Nervous system
N02AA01,S.A.L.A.R.S. Societa' Azionaria Laboratori Alcaloidi Rifornimenti Sanitari S.P.A.,Italy,1,germany,N,Nervous system
N02AA01,"Laboratórios Basi - Indústria Farmaceutica, S.A.",Portugal,2,germany,N,Nervous system
N02AA01,"Laboratórios Basi - Indústria Farmaceutica, S.A. (BS 1)",Portugal,2,germany,N,Nervous system
N02AA01,Sun Pharmaceutical Industries (Australia) Pty Ltd. (BS 1),Australia,1,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd",Switzerland,1,germany,N,Nervous system
N02AA01,Laboratoires Ethypharm,France,2,germany,N,Nervous system
N02AA01,H e x a l Aktiengesellschaft,Germany,2,germany,N,Nervous system
N02AA01,Salutas Pharma GmbH,Germany,2,germany,N,Nervous system
N02AA01,MacFarlan Smith Limited - Geschäftsanschrift -,United Kingdom,1,germany,N,Nervous system
N02AA01,Laboratoires Ethypharm,France,2,germany,N,Nervous system
N02AA01,H e x a l Aktiengesellschaft,Germany,2,germany,N,Nervous system
N02AA01,"Lek farmacevtska druzba d.d. Beiname: Lek Pharmaceuticals d.d., Lek d.d.",Slovenia,2,germany,N,Nervous system
N02AA01,MacFarlan Smith Limited - Geschäftsanschrift -,United Kingdom,1,germany,N,Nervous system
N02AA01,Salutas Pharma GmbH,Germany,2,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,MacFarlan Smith Limited - Geschäftsanschrift -,United Kingdom,1,germany,N,Nervous system
N02AA01,"Lek farmacevtska druzba d.d. Beiname: Lek Pharmaceuticals d.d., Lek d.d.",Slovenia,2,germany,N,Nervous system
N02AA01,MacFarlan Smith Limited - Geschäftsanschrift -,United Kingdom,1,germany,N,Nervous system
N02AA01,Laboratoires Ethypharm,France,2,germany,N,Nervous system
N02AA01,H e x a l Aktiengesellschaft,Germany,2,germany,N,Nervous system
N02AA01,Salutas Pharma GmbH,Germany,2,germany,N,Nervous system
N02AA01,MacFarlan Smith Limited - Geschäftsanschrift -,United Kingdom,1,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,Salutas Pharma GmbH,Germany,2,germany,N,Nervous system
N02AA01,MacFarlan Smith Limited - Geschäftsanschrift -,United Kingdom,1,germany,N,Nervous system
N02AA01,Laboratoires Ethypharm,France,2,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd",Switzerland,1,germany,N,Nervous system
N02AA01,Sanofi Chimie Gentilly A (BS 9),France,1,germany,N,Nervous system
N02AA01,Sanofi Chimie (BS 2),France,1,germany,N,Nervous system
N02AA01,H e x a l Aktiengesellschaft,Germany,1,germany,N,Nervous system
N02AA01,Salutas Pharma GmbH,Germany,2,germany,N,Nervous system
N02AA01,MacFarlan Smith Limited - Geschäftsanschrift -,United Kingdom,1,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd (BS 1)",Switzerland,1,germany,N,Nervous system
N02AA01,Hormosan Pharma Gesellschaft mit beschränkter Haftung,Germany,1,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd (BS 1)",Switzerland,1,germany,N,Nervous system
N02AA01,Hormosan Pharma Gesellschaft mit beschränkter Haftung,Germany,1,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd (BS 1)",Switzerland,1,germany,N,Nervous system
N02AA01,Hormosan Pharma Gesellschaft mit beschränkter Haftung,Germany,1,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd (BS 1)",Switzerland,1,germany,N,Nervous system
N02AA01,Hormosan Pharma Gesellschaft mit beschränkter Haftung,Germany,1,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd (BS 1)",Switzerland,1,germany,N,Nervous system
N02AA01,Hormosan Pharma Gesellschaft mit beschränkter Haftung,Germany,1,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd (BS 1)",Switzerland,1,germany,N,Nervous system
N02AA01,Hormosan Pharma Gesellschaft mit beschränkter Haftung,Germany,1,germany,N,Nervous system
N02AA01,Merck Healthcare KGaA,Germany,2,germany,N,Nervous system
N02AA01,Merck & Cie - Zweigniederlassung -,Switzerland,1,germany,N,Nervous system
N02AA01,Merck Healthcare KGaA,Germany,2,germany,N,Nervous system
N02AA01,Merck & Cie KmG Zweigniederlassung,Switzerland,1,germany,N,Nervous system
N02AA01,Merck Healthcare KGaA,Germany,2,germany,N,Nervous system
N02AA01,Merck & Cie KmG Zweigniederlassung,Switzerland,1,germany,N,Nervous system
N02AA01,Merck Healthcare KGaA,Germany,2,germany,N,Nervous system
N02AA01,Merck & Cie KmG Zweigniederlassung,Switzerland,1,germany,N,Nervous system
N02AA01,S.A.L.A.R.S. S.p.A. (BS 1),Italy,1,germany,N,Nervous system
N02AA01,Merck Healthcare KGaA,Germany,2,germany,N,Nervous system
N02AA01,Merck & Cie KmG Zweigniederlassung,Switzerland,1,germany,N,Nervous system
N02AA01,S.A.L.A.R.S. S.p.A. (BS 1),Italy,1,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd (BS 1)",Switzerland,1,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd (BS 1)",Switzerland,1,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd (BS 1)",Switzerland,1,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd (BS 1)",Switzerland,1,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd (BS 1)",Switzerland,1,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd (BS 1)",Switzerland,1,germany,N,Nervous system
N02AA01,"Siegfried Pharma AG (BS 1) Beinamen: Siegfried Pharma SA, Siegfried Pharma Ltd",Switzerland,1,germany,N,Nervous system
N02AA01,"Siegfried Pharma AG Beinamen: Siegfried Pharma SA, Siegfried Pharma Ltd - Geschäftsanschrift -",Switzerland,1,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd (BS 1)",Switzerland,1,germany,N,Nervous system
N02AA01,PB Pharma GmbH,Germany,2,germany,N,Nervous system
N02AA01,MacFarlan Smith Limited - Geschäftsanschrift -,United Kingdom,1,germany,N,Nervous system
N02AA01,Sun Pharmaceutical Industries (Europe) B.V.,Netherlands,2,germany,N,Nervous system
N02AA01,Terapia S.A.,Romania,2,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited (BS 2),United Kingdom,1,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited (BS 2),United Kingdom,1,germany,N,Nervous system
N02AA01,Sun Pharmaceutical Industries (Europe) B.V.,Netherlands,2,germany,N,Nervous system
N02AA01,Terapia S.A.,Romania,2,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited (BS 2),United Kingdom,1,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited (BS 2),United Kingdom,1,germany,N,Nervous system
N02AA01,hameln rds s.r.o.,Slovakia,2,germany,N,Nervous system
N02AA01,Solupharm Pharmazeutische Erzeugnisse GmbH,Germany,2,germany,N,Nervous system
N02AA01,HBM Pharma s.r.o.,Slovakia,2,germany,N,Nervous system
N02AA01,Saneca Pharmaceuticals a.s. - Geschäftsanschrift -,Slovakia,2,germany,N,Nervous system
N02AA01,Siegfried Hameln GmbH,Germany,2,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,Saneca Pharmaceuticals a.s. (BS 1),Slovakia,1,germany,N,Nervous system
N02AA01,hameln pharma gmbh,Germany,1,germany,N,Nervous system
N02AA01,hameln rds s.r.o.,Slovakia,2,germany,N,Nervous system
N02AA01,Saneca Pharmaceuticals a.s. - Geschäftsanschrift -,Slovakia,2,germany,N,Nervous system
N02AA01,Siegfried Hameln GmbH,Germany,2,germany,N,Nervous system
N02AA01,Saneca Pharmaceuticals a.s. (BS 1),Slovakia,1,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,hameln pharma gmbh,Germany,1,germany,N,Nervous system
N02AA01,Siegfried Hameln GmbH,Germany,2,germany,N,Nervous system
N02AA01,Saneca Pharmaceuticals a.s. (BS 1),Slovakia,2,germany,N,Nervous system
N02AA01,Saneca Pharmaceuticals a.s. - Geschäftsanschrift -,Slovakia,2,germany,N,Nervous system
N02AA01,hameln rds s.r.o.,Slovakia,2,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,Saneca Pharmaceuticals a.s. (BS 1),Slovakia,1,germany,N,Nervous system
N02AA01,Siegfried Hameln GmbH,Germany,2,germany,N,Nervous system
N02AA01,hameln rds s.r.o.,Slovakia,2,germany,N,Nervous system
N02AA01,Saneca Pharmaceuticals a.s. - Geschäftsanschrift -,Slovakia,2,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,Saneca Pharmaceuticals a.s. (BS 1),Slovakia,1,germany,N,Nervous system
N02AA01,hameln pharma gmbh,Germany,1,germany,N,Nervous system
N02AA01,hameln rds s.r.o.,Slovakia,2,germany,N,Nervous system
N02AA01,Saneca Pharmaceuticals a.s. - Geschäftsanschrift -,Slovakia,2,germany,N,Nervous system
N02AA01,Siegfried Hameln GmbH,Germany,2,germany,N,Nervous system
N02AA01,Saneca Pharmaceuticals a.s. (BS 1),Slovakia,1,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,hameln pharma gmbh,Germany,1,germany,N,Nervous system
N02AA01,Krewel Meuselbach GmbH,Germany,2,germany,N,Nervous system
N02AA01,G.L. Pharma GmbH (BS 2),Austria,2,germany,N,Nervous system
N02AA01,S.A.L.A.R.S. S.p.A. (BS 1),Italy,1,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,Alcaliber S.A.U. (BS 1),Spain,1,germany,N,Nervous system
N02AA01,G.L. Pharma GmbH (BS 2),Austria,2,germany,N,Nervous system
N02AA01,Krewel Meuselbach GmbH,Germany,2,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,Alcaliber S.A.U. (BS 1),Spain,1,germany,N,Nervous system
N02AA01,S.A.L.A.R.S. S.p.A. (BS 1),Italy,1,germany,N,Nervous system
N02AA01,G.L. Pharma GmbH (BS 2),Austria,2,germany,N,Nervous system
N02AA01,Krewel Meuselbach GmbH,Germany,2,germany,N,Nervous system
N02AA01,Alcaliber S.A.U. (BS 1),Spain,1,germany,N,Nervous system
N02AA01,S.A.L.A.R.S. S.p.A. (BS 1),Italy,1,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,G.L. Pharma GmbH (BS 2),Austria,2,germany,N,Nervous system
N02AA01,Krewel Meuselbach GmbH,Germany,2,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,Alcaliber S.A.U. (BS 1),Spain,1,germany,N,Nervous system
N02AA01,S.A.L.A.R.S. S.p.A. (BS 1),Italy,1,germany,N,Nervous system
N02AA01,G.L. Pharma GmbH (BS 2),Austria,2,germany,N,Nervous system
N02AA01,Krewel Meuselbach GmbH,Germany,2,germany,N,Nervous system
N02AA01,Alcaliber S.A.U. (BS 1),Spain,1,germany,N,Nervous system
N02AA01,S.A.L.A.R.S. S.p.A. (BS 1),Italy,1,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,Merckle GmbH,Germany,2,germany,N,Nervous system
N02AA01,Teva Gyógyszergyár Zrt.,Hungary,2,germany,N,Nervous system
N02AA01,Tasmanian Alkaloids Pty. Ltd.,Australia,1,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,Merckle GmbH - Geschäftsanschrift -,Germany,2,germany,N,Nervous system
N02AA01,Merckle GmbH - Geschäftsanschrift -,Germany,2,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,Teva Gyógyszergyár Zrt.,Hungary,2,germany,N,Nervous system
N02AA01,Merckle GmbH,Germany,2,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,Tasmanian Alkaloids Pty. Ltd.,Australia,1,germany,N,Nervous system
N02AA01,Merckle GmbH - Geschäftsanschrift -,Germany,2,germany,N,Nervous system
N02AA01,Merckle GmbH - Geschäftsanschrift -,Germany,2,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,Merckle GmbH - Geschäftsanschrift -,Germany,2,germany,N,Nervous system
N02AA01,Merckle GmbH - Geschäftsanschrift -,Germany,2,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,Merckle GmbH - Geschäftsanschrift -,Germany,2,germany,N,Nervous system
N02AA01,Merckle GmbH - Geschäftsanschrift -,Germany,2,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,Teva Gyógyszergyár Zrt.,Hungary,2,germany,N,Nervous system
N02AA01,Merckle GmbH,Germany,2,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,Tasmanian Alkaloids Pty. Ltd.,Australia,1,germany,N,Nervous system
N02AA01,Merckle GmbH,Germany,2,germany,N,Nervous system
N02AA01,Teva Gyógyszergyár Zrt.,Hungary,2,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,Tasmanian Alkaloids Pty. Ltd.,Australia,1,germany,N,Nervous system
N02AA01,Merckle GmbH - Geschäftsanschrift -,Germany,2,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,Teva Gyógyszergyár Zrt.,Hungary,2,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
